UMAP1	y_distribution	Mitocheck_Phenotypic_Class
1.2192894	0.27125207676186414	Interphase
8.055826	0.4037927406673345	Grape
11.349523	0.39981214000933074	Interphase
11.459124	0.6713834786701531	Interphase
11.304402	0.34471812737550767	Interphase
10.887402	0.7137668684100164	Interphase
8.877314	0.6391868992253925	Interphase
11.03662	0.3991611452547731	Interphase
10.76552	0.43176012765431926	Interphase
10.45567	0.6145276998103207	Interphase
11.196098	0.07004219014464463	Interphase
11.2573185	0.8224067383556903	Interphase
11.978145	0.6534211611136369	Interphase
11.098164	0.7263424644178352	Interphase
9.502262	0.5369230010823904	Interphase
10.3978615	0.11047711099174473	Interphase
11.30621	0.4050356132969499	Interphase
-4.0391817	0.40537358284855607	Interphase
10.722264	0.3210429900432169	Interphase
11.541232	0.02995032490474936	Interphase
9.806896	0.7372542425964773	Interphase
11.0550375	0.1097844580625007	SmallIrregular
10.984741	0.6063081330450851	SmallIrregular
10.841647	0.7032174964672158	SmallIrregular
10.926242	0.6347863229336947	SmallIrregular
12.16061	0.959142251977975	SmallIrregular
9.992776	0.10329815508513862	Hole
-0.19306618	0.8671671591051991	Folded
10.876501	0.029190234848913255	Hole
-0.856485	0.534916854927084	Folded
7.9187803	0.4042436179392588	Folded
7.976497	0.5241838603937582	Folded
7.928984	0.3650998770600098	Folded
-0.6536051	0.19056691494006806	Polylobed
0.7517652	0.01912289744868978	Polylobed
-3.9493954	0.5181498137911743	Polylobed
-5.794185	0.8427768626848423	Polylobed
-4.4012165	0.37321595574479416	Polylobed
-3.0742214	0.22286381801498023	Polylobed
-2.7405472	0.08053200347184408	Polylobed
-6.755592	0.08531092311870336	Polylobed
-2.0763028	0.22139644629277222	Polylobed
-6.7714925	0.10001406092155518	Polylobed
-1.9529129	0.26503969836448205	Polylobed
-6.7581534	0.06614946211695472	Polylobed
3.0214946	0.06560486720992564	Polylobed
4.063629	0.8562761796227819	Polylobed
2.5573301	0.16212026070883323	Polylobed
-6.770141	0.559682405823448	Polylobed
2.639209	0.7734555444490305	Polylobed
2.6743104	0.4564095653390666	Polylobed
-4.254515	0.15336887785934572	Prometaphase
13.057699	0.19959614212011434	Prometaphase
0.21242133	0.43298420628118073	Binuclear
0.08271644	0.5282340891785358	Binuclear
0.4466126	0.3494402920485349	Interphase
2.315861	0.7814796002346613	Binuclear
2.4856644	0.7510216488563984	Binuclear
11.787565	0.9272118073731179	Interphase
-0.3276556	0.02895254902696054	Binuclear
-0.36221483	0.8956912912102034	Binuclear
-5.5199723	0.39256878846215104	Interphase
-4.145273	0.8783724953799941	Interphase
-4.0855713	0.6907847761565296	Interphase
-5.0546303	0.9873487570739682	Binuclear
-5.3453712	0.7592824517166681	Binuclear
11.550879	0.3645446259967866	Interphase
10.444878	0.5010631728347521	Metaphase
12.505594	0.37638915519435123	Metaphase
12.433835	0.3649118360212381	Metaphase
12.4497	0.26090449938105975	Metaphase
11.587847	0.4959702953734696	MetaphaseAlignment
13.935933	0.6817399450693612	MetaphaseAlignment
-1.2849281	0.2773402713052435	Polylobed
4.0147877	0.52437981107722	Polylobed
-3.3481908	0.11738029417055718	Polylobed
-3.0698438	0.1598452868541913	Polylobed
1.5216709	0.04680635471218875	Polylobed
-3.2957258	0.9707314427706328	Polylobed
4.9478273	0.0038603515102610952	Polylobed
-0.19451053	0.1785799680576563	Polylobed
10.344162	0.6128667531169923	Metaphase
-0.28837797	0.0813695988533053	Polylobed
-0.46844253	0.8818965030968323	Polylobed
-0.5145246	0.7196201578422882	Polylobed
15.123941	0.9663899714378934	MetaphaseAlignment
-6.7120876	0.5076355472407649	MetaphaseAlignment
-6.786522	0.3004036831584872	Polylobed
4.9540653	0.5495005727952714	Metaphase
-6.775281	0.9308187172979732	Polylobed
11.828828	0.5207614372418605	Metaphase
3.943269	0.26720703186231864	Polylobed
-6.7281933	0.8773987891741196	Polylobed
-6.763658	0.3719187485124613	Polylobed
2.6190226	0.0013833499989991394	Polylobed
11.504712	0.24768502249231594	Metaphase
-0.65322715	0.3182335091770624	Polylobed
-0.54817486	0.8587774682319022	Polylobed
-0.5604029	0.458503167066445	Polylobed
0.36112195	0.44458728781130075	Polylobed
-0.8492049	0.3361022663998874	Binuclear
-2.893732	0.8806781230470796	Polylobed
-4.3604884	0.9450267769403914	Polylobed
-1.0613896	0.9918903291546294	Binuclear
-4.265021	0.37674126696098675	Polylobed
-0.6813483	0.9661474456271714	Binuclear
-2.9353979	0.7918795696309013	Binuclear
10.297425	0.6756891476442668	Metaphase
-2.8967924	0.24488947942009942	Polylobed
-2.9445798	0.2164572609442098	Polylobed
0.26473665	0.16604782452124567	Polylobed
12.569592	0.9227566102253654	MetaphaseAlignment
8.969981	0.2940766623831661	Metaphase
8.841345	0.45309424544887844	Metaphase
-4.368821	0.4939578339872235	Polylobed
-5.224334	0.7781715954502542	Polylobed
8.785391	0.8442349615530241	Metaphase
-5.187697	0.1390727011486128	Polylobed
-6.653475	0.4269043602110737	Polylobed
-6.551386	0.8428548878354571	Polylobed
11.622055	0.8180333057558384	Metaphase
-6.747227	0.1024137584524164	Polylobed
-5.799466	0.156383348867963	Polylobed
-5.7942085	0.3041986915994078	Polylobed
-6.6321573	0.07535906908334034	Polylobed
-5.5362973	0.4246630028405929	Binuclear
-3.3133922	0.10761770514958191	Binuclear
9.380825	0.568217593669845	Metaphase
8.060393	0.24655693981115612	Artefact
8.159029	0.5964330653496227	Artefact
8.343031	0.11752564290363765	Artefact
-5.6414557	0.9758838684185334	Polylobed
-5.5673285	0.9325612038573404	Polylobed
-5.2319546	0.3917969385646658	Polylobed
-2.5736375	0.24217859412608544	Binuclear
-3.289156	0.2503982128535728	Binuclear
-5.7155833	0.48339353520239203	Binuclear
9.182591	0.03999280190071697	MetaphaseAlignment
-5.843522	0.639705106075127	Binuclear
0.9482358	0.4083029083397448	Polylobed
13.4183655	0.3774065725888873	MetaphaseAlignment
-1.310431	0.8093649714891984	Polylobed
-1.030646	0.70903546018329	Polylobed
-1.2551055	0.954333815392692	Polylobed
-3.2603273	0.3519362404956907	Polylobed
-3.0797312	0.8975427646494055	Polylobed
-3.3076546	0.7699671862500889	Polylobed
-3.345111	0.35742465159471304	Polylobed
-5.8943334	0.6216654364532578	Polylobed
-5.878278	0.2885699576516956	Polylobed
14.068087	0.8743999170748423	Hole
9.344228	0.11242731721231125	Hole
12.880247	0.21243436129404103	UndefinedCondensed
11.382256	0.18303329207992114	Apoptosis
10.421481	0.40302600240428865	Elongated
9.456371	0.7452329600321291	Hole
11.655703	0.5269074490521803	Hole
0.20290174	0.48767632353820756	Hole
1.3634231	0.0005459648969956543	Elongated
10.947374	0.4254017253550547	Hole
12.260119	0.06355377483615843	Metaphase
14.602191	0.20825325212148382	Apoptosis
11.324925	0.9323939389604944	Hole
11.82893	0.2153982043432382	Hole
10.136776	0.8583376386342625	Hole
10.327006	0.8028933715613342	Hole
9.230969	0.15914623694224284	Hole
12.338799	0.6057119572702788	Hole
0.07829083	0.11566187190501331	Hole
12.836848	0.7278881583695115	Hole
-4.6728992	0.6374622773722066	Hole
10.49376	0.8119385616910193	Hole
10.14509	0.47938454938918806	Hole
9.765865	0.9148630878333829	Hole
9.877429	0.04934894678843971	Hole
0.04817288	0.29288856502701466	Hole
-1.7485098	0.715052597465167	Hole
-0.26299316	0.41810921174800086	Hole
13.1222925	0.17295135427115638	Hole
11.921864	0.10721074542854603	Hole
12.669609	0.8173391114616214	Elongated
10.936266	0.47314297846564424	Hole
11.289052	0.8822836719191074	Hole
14.001451	0.733289134316726	UndefinedCondensed
10.852257	0.4097262056307436	Elongated
9.523855	0.37351101415568366	Hole
11.3763075	0.5156383466512517	UndefinedCondensed
11.341602	0.8890599531897286	Hole
11.517209	0.7372785797141679	Hole
9.2848215	0.00515296426902323	SmallIrregular
11.409213	0.6941578513691256	UndefinedCondensed
11.41458	0.9195074069058207	Hole
7.6717625	0.7104557595044916	Artefact
7.6439915	0.1770057815674959	Artefact
7.3888183	0.4835181274274587	Artefact
9.860508	0.1403160179234194	Interphase
9.561636	0.3589952783396321	Interphase
8.59044	0.9371170419405177	Interphase
9.80169	0.9233053075587083	SmallIrregular
8.8209505	0.2828368521760829	Interphase
8.833032	0.33963104416619916	Interphase
-4.841573	0.6002128681312939	SmallIrregular
8.575543	0.96319729526038	SmallIrregular
9.547995	0.14780133406539042	Interphase
1.4950207	0.2569166436866691	SmallIrregular
8.787388	0.8735568272907714	SmallIrregular
8.605619	0.4918922317083445	SmallIrregular
8.581326	0.8989610922270317	SmallIrregular
8.315396	0.18551789752317627	SmallIrregular
8.581716	0.5326685874713607	SmallIrregular
8.591605	0.32626963264937237	SmallIrregular
8.96671	0.31654255989247604	SmallIrregular
-1.6951305	0.44687696394619913	Polylobed
-1.6856192	0.43307744910126844	Polylobed
10.199396	0.3573468796779544	SmallIrregular
-1.7888385	0.9149707703156186	Polylobed
0.47108787	0.7317441854328928	Polylobed
0.6360161	0.7275469913315297	Polylobed
0.06706459	0.2899134495919554	Polylobed
-3.027121	0.5777094243168404	Polylobed
9.736845	0.779179433301834	Interphase
9.847437	0.7955903685432131	Interphase
9.393717	0.34453046075431226	Interphase
9.872378	0.7708727565686478	Interphase
9.637839	0.735893896807733	Interphase
9.922449	0.14150648562190027	Interphase
9.948929	0.8659454685664772	Interphase
8.541702	0.4413214701804108	Interphase
8.642932	0.48641044888866547	SmallIrregular
-2.1293075	0.4483691788979973	Polylobed
-2.1450405	0.5678460014775075	Polylobed
-2.1656094	0.6211692473670547	Polylobed
-2.1586537	0.4981795657629434	Polylobed
-2.066395	0.8667885432590956	Polylobed
-1.9650301	0.6277347561952844	Polylobed
-2.1234288	0.40142794930551995	Polylobed
-2.107406	0.41669175690871096	Polylobed
-1.9644548	0.8108386151289514	Polylobed
-2.0114596	0.3481919427465201	Polylobed
-2.0756261	0.21145479578241355	Polylobed
7.9093895	0.059383188005789234	SmallIrregular
1.1762841	0.8760268479205742	Polylobed
1.0741943	0.9185464511903499	Polylobed
1.1803217	0.12012018216347597	Polylobed
-3.3117886	0.33447374149611486	Polylobed
1.1617049	0.17537206951524387	Polylobed
1.0787362	0.11589846882587973	Polylobed
1.3319564	0.8998667430000302	Polylobed
8.019861	0.05687725914535546	Polylobed
7.9584994	0.9804856634690068	Polylobed
8.286714	0.09645086069738418	Polylobed
7.908195	0.8634706491935857	Polylobed
8.437476	0.5665061069891627	Polylobed
8.37676	0.36791748781787337	Polylobed
8.361688	0.3423423766251579	SmallIrregular
10.277233	0.7573641432377087	SmallIrregular
9.521051	0.3145732950042872	Polylobed
9.976092	0.6573189166171418	Polylobed
8.396382	0.5173260835160801	SmallIrregular
10.279509	0.4849656451580705	SmallIrregular
9.451441	0.9011621706491616	SmallIrregular
10.126208	0.5546450586202596	SmallIrregular
10.337296	0.8268616030486949	Interphase
10.285744	0.7255735341014894	Interphase
11.498144	0.03855724605899835	Interphase
-3.5461042	0.7731100525054192	Interphase
9.0538225	0.21687025009104066	Interphase
9.856668	0.9031496468515715	Interphase
10.040481	0.042924190608832014	Interphase
10.1216135	0.33307203447431877	Interphase
-4.48713	0.09973294723475401	Interphase
9.832006	0.47558911708484375	Interphase
8.59701	0.8200224358697518	SmallIrregular
9.83429	0.2981873596630641	SmallIrregular
10.450156	0.1509348973110416	Interphase
8.501003	0.3302670356968992	SmallIrregular
8.55558	0.813880141920636	Interphase
8.575573	0.14038395779934687	Interphase
9.167421	0.2273624490775018	Interphase
8.357146	0.06885196449337394	SmallIrregular
9.570211	0.7057100439896077	SmallIrregular
11.928178	0.3952332435363368	SmallIrregular
8.499433	0.310839977143316	SmallIrregular
8.434722	0.7186263903411519	SmallIrregular
10.067134	0.33597754234025523	SmallIrregular
10.189285	0.727771273214418	SmallIrregular
10.061641	0.8151993953143135	SmallIrregular
8.639828	0.21766284345773845	SmallIrregular
11.13704	0.9738186968459833	SmallIrregular
11.372855	0.16235794791266678	SmallIrregular
10.973674	0.29084090665674256	SmallIrregular
8.418454	0.17979529083354162	Folded
10.562208	0.34550565635633446	Interphase
8.45601	0.4800608878207556	SmallIrregular
8.469894	0.5221758690021191	SmallIrregular
8.136285	0.853606042296272	SmallIrregular
10.423726	0.8894479088158666	SmallIrregular
9.949038	0.22010386078090638	SmallIrregular
12.386624	0.6228940321857525	SmallIrregular
7.8617544	0.11149605729871559	Binuclear
7.8598013	0.4589698601820683	Binuclear
7.901572	0.32233353804661813	Binuclear
7.9903293	0.3165007454536064	Binuclear
-5.245288	0.482584241712101	Polylobed
-4.2521796	0.7298276355292675	Polylobed
-3.4768164	0.0691826587923895	Polylobed
-4.4127502	0.8791733376874045	Polylobed
-4.1502776	0.7348137746305611	Polylobed
-3.4233153	0.17649938888906014	Polylobed
-3.3140476	0.9391609090873704	Polylobed
6.9527845	0.5063122240233886	Polylobed
6.979307	0.9998085781169653	Polylobed
0.6054832	0.19725947430073765	Binuclear
0.7275172	0.5349081983832014	Binuclear
0.6342182	0.2902480425599284	Binuclear
-0.90315646	0.30417355738924656	Interphase
8.222248	0.5910653808339902	Polylobed
8.397709	0.9217190668708333	Polylobed
8.357773	0.805263855579175	Polylobed
8.286474	0.7239413985013259	Polylobed
7.9207673	0.5591737821017022	Binuclear
8.36571	0.9222985036674477	Binuclear
8.470935	0.49236140669088413	Polylobed
0.7539514	0.8738321783347182	Polylobed
-5.309032	0.8339816438766318	Binuclear
8.322833	0.21383534680158656	Binuclear
1.1309971	0.7712254629659102	Polylobed
1.9492378	0.012171156943258765	Binuclear
0.6684107	0.3228295375480875	Polylobed
0.92890126	0.22956744469194978	Polylobed
8.230317	0.5068629584873134	Binuclear
1.6723973	0.7368531616807855	Binuclear
-1.1924362	0.09767636744772412	Polylobed
-3.1240103	0.5149222019367684	Polylobed
8.024795	0.9384120216943856	Binuclear
-3.6936219	0.2286465509829455	Polylobed
-3.6498158	0.6771411441114241	Polylobed
-4.221709	0.5928802707811576	Polylobed
8.405658	0.01006369565609333	Polylobed
8.375154	0.47582619585722274	Polylobed
-0.6473298	0.7087703909410487	Polylobed
8.381012	0.0439754320240906	Polylobed
7.791457	0.8795214830237301	Binuclear
-3.5083127	0.5200814166356731	Binuclear
-0.68508536	0.03066104832571792	Polylobed
-1.9813375	0.2244136119208402	Polylobed
-3.7786634	0.953675696427313	Polylobed
-2.1119826	0.5823197330520553	Polylobed
1.2135915	0.10747256776880454	Binuclear
-2.212798	0.2875445022805615	Polylobed
-1.8109802	0.4567036258604842	Binuclear
-2.1147244	0.020950069267730465	Polylobed
-4.719052	0.4116155136137588	Binuclear
-4.480581	0.48945863543469814	Binuclear
0.66279715	0.2436778752812322	Binuclear
0.63258535	0.5886390002919866	Binuclear
0.44976673	0.7532401195921768	Binuclear
-0.9078622	0.23583422410563548	Binuclear
-5.095191	0.6204999002799877	Binuclear
-3.8141677	0.6396222429637416	Binuclear
-4.314854	0.948540301128841	Binuclear
-5.1257715	0.7782761672964438	Binuclear
0.1299038	0.848345269790006	Binuclear
0.86236924	0.49041990843627514	Binuclear
-3.9400842	0.18534858697938283	Polylobed
-3.925711	0.995815292959635	Polylobed
-4.046902	0.1293557610386996	Polylobed
-3.9932084	0.4714573193542654	Polylobed
-4.2611656	0.0680930992421066	Polylobed
7.932916	0.9438508573508195	Binuclear
7.847335	0.9649249408484396	Binuclear
7.872158	0.7193890620039736	Binuclear
7.9262013	0.3499928436301689	Polylobed
7.99796	0.25438240111762433	Polylobed
0.84258896	0.2653033245370474	Binuclear
1.702933	0.12729402542007473	Binuclear
0.5488925	0.5258089530767229	Binuclear
0.4670082	0.1418172757014775	Binuclear
-4.8629107	0.3167306665534563	Polylobed
8.208327	0.6267064759591049	Polylobed
7.7842274	0.7275436095907498	Polylobed
-4.93669	0.024272704622061214	Polylobed
7.5417786	0.4301159843767399	Polylobed
7.676207	0.652124594842139	Polylobed
2.833113	0.8532459761585128	Binuclear
0.72776014	0.4753247822120824	Artefact
3.0460427	0.9692058717176852	Binuclear
0.80390596	0.2656325475414473	Artefact
0.9495729	0.01350870662671888	Artefact
0.8704868	0.4837528647017362	Artefact
-4.3127027	0.25611379502001796	Binuclear
-4.289543	0.8237176720231694	Binuclear
0.6306074	0.23277267218111208	Artefact
0.2844303	0.3106292182913063	Binuclear
7.114217	0.7912274310191123	Artefact
0.8087705	0.71514325202536	Binuclear
0.5076514	0.5580512366572625	Binuclear
9.468979	0.7049480619227595	Artefact
9.423387	0.4186368635700265	Artefact
7.3968506	0.005310047614667801	Artefact
9.638005	0.011355128512192558	Artefact
0.56810457	0.5112217875736866	Binuclear
0.3776506	0.08329097971899924	Binuclear
0.84005606	0.05107548016925678	Polylobed
0.6329483	0.9655166391374733	Polylobed
0.67613167	0.8590026396580586	Polylobed
3.8681786	0.15202722720956952	Polylobed
3.8372798	0.0006642185902044906	Polylobed
4.605423	0.9416677953897564	Polylobed
3.9951818	0.2783252983201143	Polylobed
4.70048	0.1858976028554975	Polylobed
3.8629289	0.6915081078315353	Polylobed
3.8279476	0.1089037388413262	Polylobed
3.805116	0.2646495980028003	Polylobed
3.8271408	0.9750946802120465	Polylobed
4.311522	0.6394627744740102	Polylobed
4.378474	0.5206777914825536	Polylobed
3.9617243	0.39791861483493773	Polylobed
3.9910452	0.774500954884202	Polylobed
4.0022154	0.14095747652369373	Polylobed
4.3003855	0.9673378020369822	Polylobed
-0.9898091	0.8611230080657867	Polylobed
-0.91664964	0.6176569825692433	Polylobed
-1.1106237	0.042906190402558164	Polylobed
-1.068521	0.7008556494477377	Polylobed
-1.0884213	0.9132843408854808	Polylobed
-1.1162376	0.524577067478626	Polylobed
-0.9795341	0.3542248218272628	Polylobed
-3.60194	0.12027734497946962	Polylobed
-3.3543358	0.7549011041375683	Polylobed
-3.866435	0.8850218512118062	Polylobed
-0.888139	0.10025174407584858	Polylobed
-4.057726	0.7589845547523419	Polylobed
-3.2509668	0.017060486259097507	Polylobed
-3.4492548	0.9670549180772195	Polylobed
-2.8209145	0.6150580206350962	Polylobed
-2.9699495	0.5524390589916331	Polylobed
-4.919422	0.2959498335889278	Polylobed
-5.009096	0.9292916715697834	Polylobed
-0.44149524	0.265905627336791	Polylobed
-4.8705096	0.8281466132166949	Polylobed
-4.777759	0.985108679337132	Polylobed
-0.57023036	0.7833966455148058	Polylobed
-0.46451142	0.5189899203864318	Polylobed
-0.77140766	0.06607426385167192	Polylobed
-0.9910651	0.472413789171073	Polylobed
-0.7447408	0.43825594697170356	Polylobed
-0.77018946	0.20279604118699524	Polylobed
-0.75800866	0.42358763671430444	Polylobed
-1.0542473	0.3577578840803387	Polylobed
-1.9803379	0.16368426115164847	Polylobed
-1.0000262	0.44137414333248615	Polylobed
-1.9860964	0.26279995632448905	Polylobed
-0.7028552	0.5220624206822644	Polylobed
-0.9580335	0.03516005971619418	Polylobed
-1.8936489	0.9062314197872842	Polylobed
-0.59862024	0.8163643055198561	Polylobed
-0.598214	0.5525813325105046	Polylobed
3.3247972	0.8518085827572431	Polylobed
4.1486735	0.9623950738108005	Polylobed
4.1482954	0.11052229405266056	Polylobed
3.280106	0.6308318084098038	Polylobed
3.2411807	0.9979940009356586	Polylobed
3.2846859	0.9878891693335261	Polylobed
3.2532518	0.6033229922907446	Polylobed
3.234069	0.12802087045081667	Polylobed
-1.1410806	0.5831928309905282	Polylobed
-1.0713065	0.0020646355744217137	Polylobed
-1.0845288	0.19891133466685962	Polylobed
-1.0715196	0.95612315955996	Polylobed
1.5944042	0.3304405726028439	Polylobed
5.3645554	0.6383901057769485	Polylobed
5.5821085	0.2808594946322427	Polylobed
13.8181305	0.9478218871115895	Polylobed
-0.5396117	0.7285587299494868	Polylobed
-0.42999902	0.3296511575814126	Polylobed
-0.442334	0.7917614211803709	Polylobed
9.118693	0.10816552447633765	Polylobed
9.058889	0.3923189400654594	Polylobed
9.040897	0.22121812773159233	Polylobed
9.212812	0.6837264472760463	Polylobed
9.273914	0.10244628177193038	Polylobed
4.433569	0.3970258322826741	Polylobed
4.576901	0.2766497302091896	Polylobed
4.4757786	0.5063429193238042	Polylobed
4.579091	0.3498976805038789	Polylobed
3.2525363	0.706410577667011	Binuclear
3.312203	0.024577024306966067	Binuclear
3.2538605	0.6339869213059075	Binuclear
3.9000998	0.23057128969382001	Polylobed
-5.851498	0.2687090287568493	Binuclear
-5.7763305	0.8002556035835235	Binuclear
3.7681525	0.9555683939804208	Polylobed
4.186214	0.3165502100270866	Polylobed
-3.158562	0.8268052703690757	Polylobed
-3.1961503	0.1039908379712331	Polylobed
4.619295	0.6339816530073832	Polylobed
3.917079	0.7510322995349188	Polylobed
3.820103	0.15597792803445654	Polylobed
4.3472195	0.42600238766956056	Polylobed
3.749	0.8927071642489816	Polylobed
-2.9567387	0.10357846344837218	Polylobed
3.7862828	0.01809635820147515	Polylobed
-3.1726217	0.5905853790479337	Polylobed
-3.2696905	0.43553154053093346	Polylobed
-1.0779632	0.7986892488839027	Polylobed
-1.1871059	0.9234555382041066	Polylobed
-1.0569172	0.2991536445438161	Polylobed
-1.2741644	0.3884041171691053	Polylobed
-0.9434786	0.48627208632931485	Polylobed
-0.93171316	0.5881514604352993	Polylobed
-5.5805817	0.9838538296816167	Polylobed
-5.7713094	0.6973302508300515	Polylobed
-3.4246123	0.3895485073455688	Polylobed
-0.8547974	0.2637676864504621	Polylobed
-5.5045676	0.9446257184221241	Polylobed
-3.752491	0.1355484331085064	Polylobed
-3.4875398	0.720265852504758	Polylobed
-4.940009	0.9253950252924407	Polylobed
-5.029217	0.6646655865344386	Polylobed
-5.039996	0.42305444016612115	Polylobed
-5.209771	0.198990939925484	Polylobed
-5.695312	0.36747532225192725	Polylobed
-5.6438394	0.7068718094201221	Polylobed
-5.6101913	0.6495342241752968	Polylobed
-5.5738063	0.9279761665983579	Polylobed
-0.77272475	0.8668609136593749	Polylobed
-0.84607965	0.8161507522663684	Polylobed
-1.0658842	0.9114508753507623	Polylobed
-0.7139461	0.2763371527370494	Polylobed
-5.6073484	0.3695235401396495	Polylobed
-5.6422176	0.3798939037860174	Polylobed
-1.0464747	0.5604505887097803	Polylobed
-1.8287076	0.668218229542771	Polylobed
-5.611396	0.2867166830403943	Polylobed
-0.8116301	0.019462467309300346	Polylobed
-5.6442	0.3992223836579093	Polylobed
-5.692146	0.3085279595544005	Polylobed
-1.0011147	0.9421847190180479	Polylobed
16.799686	0.8882650405440435	Polylobed
-0.98279864	0.8603106783434196	Polylobed
-0.84768325	0.652999760945243	Polylobed
-0.89054644	0.3442891646989389	Polylobed
-0.7910391	0.5488492673993047	Polylobed
-2.9744797	0.8152250407163727	Polylobed
-2.9905152	0.09861036872281104	Polylobed
-3.1536937	0.8010748802553047	Polylobed
-2.8907824	0.04117979132812166	Polylobed
-1.1284931	0.8164210312143557	Polylobed
-1.0871459	0.8075638041598735	Polylobed
-1.0659392	0.051007308828755815	Polylobed
-1.0780833	0.6271607114618583	Polylobed
-0.9868962	0.5024530743128972	Polylobed
-0.012792455	0.16981950317171468	Binuclear
0.07521659	0.14837893767737564	Binuclear
-1.0114503	0.7732591260670232	Polylobed
3.3146532	0.5676927488368441	Polylobed
-0.6363181	0.9829991349165325	Polylobed
-0.114019476	0.9822477772883441	Polylobed
0.01433525	0.9926669934642663	Polylobed
2.8450625	0.11861551836576589	Polylobed
2.2660172	0.9382561369639623	Polylobed
1.9742454	0.2445696090205628	Polylobed
-2.9808364	0.458212259758612	Polylobed
-2.970934	0.7574065558217259	Polylobed
-2.8644388	0.20362093207723198	Polylobed
-2.6925697	0.5663116055543299	Polylobed
-0.58856946	0.1858167482259957	Polylobed
-0.5442644	0.1047361066812933	Polylobed
-0.6676874	0.11655861242959853	Polylobed
0.11531066	0.3576390348482188	Binuclear
-4.5344534	0.004654836837183485	Binuclear
0.67978483	0.4248539212016895	Binuclear
1.966168	0.664197105081149	Binuclear
-0.39038998	0.40168818500398873	Binuclear
0.36562628	0.08579460051983512	Binuclear
-1.0044429	0.06268886202364055	Polylobed
-0.33416796	0.2781165127648617	Polylobed
0.7349754	0.16931269054360076	Polylobed
1.6754811	0.9650949732179694	Binuclear
2.1877983	0.151230224974085	Polylobed
-0.36928815	0.8054624374049966	Binuclear
1.4319882	0.5861079417411448	Binuclear
-0.31491357	0.5692869199842944	Binuclear
0.7499517	0.5120807159237846	Binuclear
-2.9504309	0.9717630761139511	Binuclear
-0.25758946	0.3638447750916378	Binuclear
-0.38406655	0.7879157509538762	Binuclear
0.5969208	0.5552941074669596	Binuclear
-3.3237388	0.39563366762572616	Binuclear
-0.28937006	0.9554659333057809	Binuclear
6.0547338	0.5983159693646871	Grape
6.0859494	0.11891694214601356	Grape
-4.5622025	0.4175392009968566	Grape
5.2568088	0.7815817276816076	Grape
6.1988616	0.6937470232392138	Grape
6.021657	0.9163403298365742	Grape
6.020441	0.25937738414152023	Grape
5.9513445	0.7581937163538238	Grape
-4.4777756	0.4598752073945209	Grape
5.7566237	0.5736097469668154	Grape
4.9656262	0.955046681006283	Grape
5.7354584	0.9792863199891774	Grape
2.19753	0.8615909639255636	Grape
4.8738394	0.35909708773029625	Grape
4.7881136	0.8877008357273198	Grape
5.7239213	0.638609177641413	Grape
5.213568	0.4299967804707131	Grape
5.214571	0.035742682500483736	Grape
5.026519	0.7701281241915822	Grape
4.9763026	0.502105580724113	Grape
5.233933	0.7861884994650608	Grape
1.3438823	0.7480227993432699	Grape
0.7219608	0.7935673680483519	Grape
9.443157	0.30065115869676684	Prometaphase
5.8470354	0.800798599067631	Grape
5.963529	0.5488463284661673	Grape
5.888558	0.4733262004491432	Grape
6.048824	0.6751259138207569	Grape
5.946815	0.021358682938348306	Grape
10.212333	0.10231681588759423	Grape
10.861255	0.292177365167522	Prometaphase
5.907491	0.9829901099578396	Grape
11.026995	0.13974577886495498	Apoptosis
3.7068737	0.3305963007592103	Grape
3.2793765	0.05105306469192361	Grape
3.647094	0.3312688802927263	Grape
3.355356	0.3203262865108316	Grape
3.3573418	0.9468071709445222	Grape
5.9071474	0.8451540869957204	Grape
6.0038753	0.3827642192427715	Grape
13.080315	0.02476905803924867	Prometaphase
13.5487385	0.8310311139953782	Apoptosis
13.840787	0.6605361771445402	Apoptosis
5.976187	0.15236448365130972	Grape
13.588155	0.9960712710101872	Apoptosis
4.6368523	0.10023343742412305	Grape
4.221854	0.8671145415936629	Grape
15.987793	0.294266164129689	Apoptosis
4.658517	0.43535346632515703	Grape
4.2261324	0.7954565267763146	Grape
4.909205	0.6775083559940103	Grape
4.3412137	0.9378643744440391	Grape
4.9839687	0.6211403254603832	Grape
5.9591684	0.09781016147905275	Grape
15.9645	0.8843603632419503	Apoptosis
4.225968	0.7691555249885911	Grape
4.75555	0.711870450893322	Grape
4.2633476	0.05373354735373537	Grape
6.0137773	0.396222744661744	Grape
6.0574756	0.16743581945953923	Grape
4.273186	0.821903908407869	Grape
4.211769	0.7005286228178628	Grape
6.0122604	0.8830775973191353	Grape
4.239323	0.9665751069241639	Grape
4.2753034	0.7747476141924986	Grape
13.096307	0.9942330832207621	Prometaphase
4.209667	0.6147698861442988	Grape
15.985672	0.037129603891447815	Grape
6.0226297	0.01425151515029588	Grape
4.1495533	0.3421038752037887	Grape
12.822456	0.8234717190675371	Prometaphase
16.012913	0.866134706324731	Grape
4.2761555	0.9608125288226779	Grape
4.25848	0.0651214685488184	Grape
5.952601	0.044571110987664087	Grape
16.009804	0.9132835963670337	Grape
15.959735	0.3050466983628616	Grape
3.8177655	0.5579874006096327	Grape
3.9027894	0.9824448830007099	Grape
3.803213	0.40044853473592334	Grape
3.8682497	0.6658713983098399	Grape
3.8755026	0.4008795636319853	Grape
3.8520486	0.7681946644627797	Grape
3.8708615	0.5277147255728658	Grape
3.9060788	0.23752313798634972	Grape
