	label	index
1950	train	1584
1951	train	1585
1952	train	1586
1953	train	1587
1954	train	1588
1955	train	1589
1956	train	1590
1957	train	1591
1958	train	1593
1959	train	1594
1960	train	1595
1961	train	1596
1962	train	1597
1963	train	1598
1964	train	1599
1965	train	1600
1966	train	1601
1967	train	1602
1968	train	1603
1969	train	1604
1970	train	1605
1971	train	1606
1972	train	1607
1973	train	1609
1974	train	1610
1975	train	1611
1976	train	1612
1977	train	1613
1978	train	1614
1979	train	1615
1980	train	1616
1981	train	1618
1982	train	1619
1983	train	1620
1984	train	1621
1985	train	1622
1986	train	1623
1987	train	1624
1988	train	1625
1989	train	1626
1990	train	1629
1991	train	1630
1992	train	1631
1993	train	1632
1994	train	1633
1995	train	1634
1996	train	1635
1997	train	1636
1998	train	1637
1999	train	1638
2000	train	1639
2001	train	1640
2002	train	1641
2003	train	1642
2004	train	1643
2005	train	1644
2006	train	1645
2007	train	1646
2008	train	1647
2009	train	1648
2010	train	1649
2011	train	1650
2012	train	1652
2013	train	1653
2014	train	1654
2015	train	1655
2016	train	1656
2017	train	1657
2018	train	1659
2019	train	1661
2020	train	1662
2021	train	1663
2022	train	1664
2023	train	1665
2024	train	1666
2025	train	1667
2026	train	1668
2027	train	1669
2028	train	1670
2029	train	1671
2030	train	1673
2031	train	1674
2032	train	1675
2033	train	1677
2034	train	1678
2035	train	1679
2036	train	1680
2037	train	1681
2038	train	1683
2039	train	1684
2040	train	1685
2041	train	1686
2042	train	1687
2043	train	1688
2044	train	1689
2045	train	1690
2046	train	1691
2047	train	1692
2048	train	1693
2049	train	1694
2050	train	1695
2051	train	1696
2052	train	1697
2053	train	1698
2054	train	1699
2055	train	1700
2056	train	1701
2057	train	1702
2058	train	1703
2059	train	1704
2060	train	1705
2061	train	1706
2062	train	1707
2063	train	1708
2064	train	1709
2065	train	1710
2066	train	1711
2067	train	1712
2068	train	1713
2069	train	1714
2070	train	1715
2071	train	1716
2072	train	1717
2073	train	1719
2074	train	1720
2075	train	1721
2076	train	1722
2077	train	1723
2078	train	1724
2079	train	1726
2080	train	1727
2081	train	1728
2082	train	1729
2083	train	1730
2084	train	1732
2085	train	1733
2086	train	1734
2087	train	1735
2088	train	1736
2089	train	1737
2090	train	1740
2091	train	1741
2092	train	1743
2093	train	1744
2094	train	1745
2095	train	1746
2096	train	1747
2097	train	1748
2098	train	1749
2099	train	1750
2100	train	1751
2101	train	1752
2102	train	1753
2103	train	1754
2104	train	1756
2105	train	1758
2106	train	1759
2107	train	1760
2108	train	1762
2109	train	1763
2110	train	1764
2111	train	1765
2112	train	1767
2113	train	1768
2114	train	1769
2115	train	1770
2116	train	1773
2117	train	1774
2118	train	1775
2119	train	1776
2120	train	1777
2121	train	1778
2122	train	1779
2123	train	1780
2124	train	1783
2125	train	1784
2126	train	1785
2127	train	1786
2128	train	1787
2129	train	1788
2130	train	1789
2131	train	1791
2132	train	1792
2133	train	1793
2134	train	1794
2135	train	1795
2136	train	1796
2137	train	1797
2138	train	1798
2139	train	1799
2140	train	1800
2141	train	1801
2142	train	1802
2143	train	1803
2144	train	1805
2145	train	1807
2146	train	1808
2147	train	1809
2148	train	1810
2149	train	1812
2150	train	1813
2151	train	1815
2152	train	1816
2153	train	1818
2154	train	1819
2155	train	1820
2156	train	1821
2157	train	1823
2158	train	1824
2159	train	1826
2160	train	1828
2161	train	1830
2162	train	1831
2163	train	1833
2164	train	1834
2165	train	1835
2166	train	1836
2167	train	1837
2168	train	1838
2169	train	1839
2170	train	1840
2171	train	1841
2172	train	1842
2173	train	1843
2174	train	1845
2175	train	1846
2176	train	1847
2177	train	1848
2178	train	1849
2179	train	1850
2180	train	1851
2181	train	1852
2182	train	1854
2183	train	1855
2184	train	1856
2185	train	1857
2186	train	1858
2187	train	1859
2188	train	1860
2189	train	1861
2190	train	1862
2191	train	1863
2192	train	1864
2193	train	1865
2194	train	1867
2195	train	1868
2196	train	1869
2197	train	1870
2198	train	1871
2199	train	1872
2200	train	1873
2201	train	1874
2202	train	1877
2203	train	1878
2204	train	1879
2205	train	1880
2206	train	1882
2207	train	1883
2208	train	1884
2209	train	1885
2210	train	1886
2211	train	1887
2212	train	1888
2213	train	1889
2214	train	1890
2215	train	1891
2216	train	1892
2217	train	1893
2218	train	1894
2219	train	1895
2220	train	1896
2221	train	1897
2222	train	1898
2223	train	1899
2224	train	1900
2225	train	1901
2226	train	1902
2227	train	1903
2228	train	1905
2229	train	1906
2230	train	1907
2231	train	1908
2232	train	1911
2233	train	1912
2234	train	1913
2235	train	1914
2236	train	1915
2237	train	1916
2238	train	1917
2239	train	1918
2240	train	1919
2241	train	1920
2242	train	1921
2243	train	1924
2244	train	1925
2245	train	1926
2246	train	1927
2247	train	1928
2248	train	1929
2249	train	1930
2250	train	1931
2251	train	1932
2252	train	1933
2253	train	1934
2254	train	1935
2255	train	1936
2256	train	1937
2257	train	1938
2258	train	1939
2259	train	1940
2260	train	1941
2261	train	1943
2262	train	1944
2263	train	1945
2264	train	1946
2265	train	1947
2266	train	1948
2267	train	1949
2268	train	1950
2269	train	1951
2270	train	1952
2271	train	1953
2272	train	1954
2273	train	1955
2274	train	1956
2275	train	1957
2276	train	1958
2277	train	1959
2278	train	1960
2279	train	1961
2280	train	1962
2281	train	1963
2282	train	1964
2283	train	1965
2284	train	1966
2285	train	1968
2286	train	1969
2287	train	1970
2288	train	1971
2289	train	1972
2290	train	1974
2291	train	1975
2292	train	1976
2293	train	1977
2294	train	1978
2295	train	1979
2296	train	1981
2297	train	1982
2298	train	1985
2299	train	1987
2300	train	1988
2301	train	1989
2302	train	1990
2303	train	1991
2304	train	1992
2305	train	1993
2306	train	1994
2307	train	1995
2308	train	1996
2309	train	1997
2310	train	1999
2311	train	2001
2312	train	2002
2313	train	2003
2314	train	2004
2315	train	2005
2316	train	2007
2317	train	2008
2318	train	2010
2319	train	2011
2320	train	2012
2321	train	2013
2322	train	2014
2323	train	2015
2324	train	2018
2325	train	2019
2326	train	2020
2327	train	2021
2328	train	2022
2329	train	2023
2330	train	2024
2331	train	2025
2332	train	2027
2333	train	2028
2334	train	2029
2335	train	2031
2336	train	2032
2337	train	2033
2338	train	2034
2339	train	2035
2340	train	2036
2341	train	2038
2342	train	2039
2343	train	2040
2344	train	2041
2345	train	2042
2346	train	2043
2347	train	2044
2348	train	2045
2349	train	2046
2350	train	2048
2351	train	2049
2352	train	2050
2353	train	2052
2354	train	2053
2355	train	2054
2356	train	2055
2357	train	2056
2358	train	2057
2359	train	2058
2360	train	2060
2361	train	2062
2362	train	2064
2363	train	2065
2364	train	2066
2365	train	2068
2366	train	2069
2367	train	2070
2368	train	2071
2369	train	2072
2370	train	2073
2371	train	2075
2372	train	2076
2373	train	2077
2374	train	2078
2375	train	2080
2376	train	2081
2377	train	2082
2378	train	2083
2379	train	2084
2380	train	2085
2381	train	2086
2382	train	2088
2383	train	2089
2384	train	2090
2385	train	2091
2386	train	2092
2387	train	2094
2388	train	2095
2389	train	2097
2390	train	2098
2391	train	2099
2392	train	2101
2393	train	2103
2394	train	2105
2395	train	2106
2396	train	2107
2397	train	2108
2398	train	2109
2399	train	2110
2400	train	2112
2401	train	2113
2402	train	2114
2403	train	2116
2404	train	2117
2405	train	2118
2406	train	2119
2407	train	2120
2408	train	2121
2409	train	2122
2410	train	2123
2411	train	2124
2412	train	2125
2413	train	2126
2414	train	2127
2415	train	2128
2416	train	2129
2417	train	2130
2418	train	2131
2419	train	2132
2420	train	2133
2421	train	2134
2422	train	2135
2423	train	2137
2424	train	2138
2425	train	2139
2426	train	2140
2427	train	2141
2428	train	2142
2429	train	2143
2430	train	2144
2431	train	2145
2432	train	2146
2433	train	2149
2434	train	2150
2435	train	2151
2436	train	2152
2437	train	2153
2438	train	2154
2439	train	2155
2440	train	2157
2441	train	2158
2442	train	2159
2443	train	2161
2444	train	2162
2445	train	2164
2446	train	2166
2447	train	2167
2448	train	2168
2449	train	2169
2450	train	2170
2451	train	2172
2452	train	2173
2453	train	2175
2454	train	2176
2455	train	2177
2456	train	2178
2457	train	2179
2458	train	2180
2459	train	2181
2460	train	2182
2461	train	2183
2462	train	2184
2463	train	2185
2464	train	2186
2465	train	2187
2466	train	2188
2467	train	2189
2468	train	2190
2469	train	2191
2470	train	2192
2471	train	2193
2472	train	2194
2473	train	2195
2474	train	2196
2475	train	2198
2476	train	2199
2477	train	2200
2478	train	2201
2479	train	2204
2480	train	2205
2481	train	2206
2482	train	2207
2483	train	2208
2484	train	2209
2485	train	2210
2486	train	2211
2487	train	2212
2488	train	2213
2489	train	2214
2490	train	2215
2491	train	2217
2492	train	2218
2493	train	2219
2494	train	2220
2495	train	2221
2496	train	2222
2497	train	2223
2498	train	2224
2499	train	2225
2500	train	2226
2501	train	2228
2502	train	2229
2503	train	2230
2504	train	2231
2505	train	2233
2506	train	2234
2507	train	2235
2508	train	2236
2509	train	2237
2510	train	2238
2511	train	2239
2512	train	2241
2513	train	2243
2514	train	2245
2515	train	2246
2516	train	2247
2517	train	2248
2518	train	2249
2519	train	2250
2520	train	2251
2521	train	2253
2522	train	2254
2523	train	2255
2524	train	2256
2525	train	2257
2526	train	2258
2527	train	2259
2528	train	2260
2529	train	2263
2530	train	2264
2531	train	2266
2532	train	2267
2533	train	2268
2534	train	2269
2535	train	2270
2536	train	2271
2537	train	2272
2538	train	2273
2539	train	2274
2540	train	2275
2541	train	2276
2542	train	2277
2543	train	2278
2544	train	2279
2545	train	2280
2546	train	2281
2547	train	2282
2548	train	2283
2549	train	2284
2550	train	2285
2551	train	2286
2552	train	2287
2553	train	2288
2554	train	2290
2555	train	2291
2556	train	2292
2557	train	2293
2558	train	2294
2559	train	2295
2560	train	2296
2561	train	2297
2562	train	2299
2563	train	2300
2564	train	2301
2565	train	2302
2566	train	2303
2567	train	2304
2568	train	2305
2569	train	2306
2570	train	2308
2571	train	2310
2572	train	2311
2573	train	2312
2574	train	2313
2575	train	2314
2576	train	2315
2577	train	2316
2578	train	2318
2579	train	2320
2580	train	2321
2581	train	2322
2582	train	2324
2583	train	2325
2584	train	2326
2585	train	2327
2586	train	2328
2587	train	2329
2588	train	2330
2589	train	2331
2590	train	2333
2591	train	2335
2592	train	2336
2593	train	2337
2594	train	2338
2595	train	2343
2596	train	2344
2597	train	2345
2598	train	2346
2599	train	2347
2600	train	2348
2601	train	2349
2602	train	2350
2603	train	2351
2604	train	2352
2605	train	2354
2606	train	2355
2607	train	2356
2608	train	2357
2609	train	2358
2610	train	2359
2611	train	2361
2612	train	2363
2613	train	2365
2614	train	2366
2615	train	2391
2616	train	2392
2617	train	2393
2618	train	2394
2619	train	2395
2620	train	2396
2621	train	2397
2622	train	2398
2623	train	2399
2624	train	2400
2625	train	2402
2626	train	2403
2627	train	2404
2628	train	2406
2629	train	2407
2630	train	2408
2631	train	2409
2632	train	2410
2633	train	2411
2634	train	2412
2635	train	2413
2636	train	2414
2637	train	2415
2638	train	2416
2639	train	2417
2640	train	2418
2641	train	2419
2642	train	2420
2643	train	2421
2644	train	2422
2645	train	2423
2646	train	2424
2647	train	2426
2648	train	2427
2649	train	2428
2650	train	2430
2651	train	2431
2652	train	2432
2653	train	2433
2654	train	2434
2655	train	2435
2656	train	2438
2657	train	2440
2658	train	2441
2659	train	2442
2660	train	2444
2661	train	2445
2662	train	2446
2663	train	2447
2664	train	2448
2665	train	2449
2666	train	2450
2667	train	2451
2668	train	2453
2669	train	2454
2670	train	2455
2671	train	2456
2672	train	2457
2673	train	2458
2674	train	2459
2675	train	2460
2676	train	2461
2677	train	2462
2678	train	2463
2679	train	2464
2680	train	2465
2681	train	2466
2682	train	2467
2683	train	2468
2684	train	2470
2685	train	2471
2686	train	2473
2687	train	2474
2688	train	2475
2689	train	2476
2690	train	2478
2691	train	2480
2692	train	2520
2693	train	2521
2694	train	2522
2695	train	2523
2696	train	2524
2697	train	2526
2698	train	2527
2699	train	2528
2700	train	2529
2701	train	2530
2702	train	2534
2703	train	2537
2704	train	2538
2705	train	2539
2706	train	2540
2707	train	2541
2708	train	2542
2709	train	2543
2710	train	2545
2711	train	2546
2712	train	2548
2713	train	2549
2714	train	2550
2715	train	2551
2716	train	2552
2717	train	2553
2718	train	2554
2719	train	2555
2720	train	2556
2721	train	2557
2722	train	2558
2723	train	2559
2724	train	2560
2725	train	2561
2726	train	2563
2727	train	2564
2728	train	2566
2729	train	2567
2730	train	2568
2731	train	2569
2732	train	2570
2733	train	2571
2734	train	2572
2735	train	2573
2736	train	2574
2737	train	2575
2738	train	2577
2739	train	2578
2740	train	2579
2741	train	2580
2742	train	2581
2743	train	2582
2744	train	2584
2745	train	2585
2746	train	2586
2747	train	2587
2748	train	2589
2749	train	2590
2750	train	2591
2751	train	2592
2752	train	2593
2753	train	2594
2754	train	2595
2755	train	2596
2756	train	2597
2757	train	2598
2758	train	2599
2759	train	2601
2760	train	2602
2761	train	2603
2762	train	2604
2763	train	2605
2764	train	2606
2765	train	2607
2766	train	2609
2767	train	2610
2768	train	2611
2769	train	2612
2770	train	2613
2771	train	2614
2772	train	2615
2773	train	2617
2774	train	2619
2775	train	2620
2776	train	2621
2777	train	2622
2778	train	2623
2779	train	2624
2780	train	2625
2781	train	2626
2782	train	2627
2783	train	2628
2784	train	2630
2785	train	2631
2786	train	2636
2787	train	2637
2788	train	2638
2789	train	2639
2790	train	2640
2791	train	2641
2792	train	2642
2793	train	2643
2794	train	2644
2795	train	2645
2796	train	2646
2797	train	2648
2798	train	2649
2799	train	2651
2800	train	2653
2801	train	2654
2802	train	2657
2803	train	2658
2804	train	2659
2805	train	2661
2806	train	2662
2807	train	2663
2808	train	2664
2809	train	2665
2810	train	2666
2811	train	2667
2812	train	2668
2813	train	2669
2814	train	2670
2815	train	2672
2816	train	2673
2817	train	2674
2818	train	2675
2819	train	2676
2820	train	2677
2821	train	2678
2822	train	2679
2823	train	2680
2824	train	2683
2825	train	2685
2826	train	2686
2827	train	2689
2828	train	2690
2829	train	2692
2830	train	2693
2831	train	2694
2832	train	2695
2833	train	2696
2834	train	2697
2835	train	2698
2836	train	2700
2837	train	2702
2838	train	2703
2839	train	2704
2840	train	2705
2841	train	2706
2842	train	2708
2843	train	2709
2844	train	2711
2845	train	2712
2846	train	2713
2847	train	2715
2848	train	2717
2849	train	2718
2850	train	2719
2851	train	2720
2852	train	2721
2853	train	2722
2854	train	2723
2855	train	2724
2856	train	2726
2857	train	2727
2858	train	2728
2859	train	2729
2860	train	2732
2861	train	2733
2862	train	2734
2863	train	2735
2864	train	2736
2865	train	2737
2866	train	2738
2867	train	2739
2868	train	2740
2869	train	2741
2870	train	2742
2871	train	2743
2872	train	2744
2873	train	2745
2874	train	2746
2875	train	2747
2876	train	2749
2877	train	2750
2878	train	2751
2879	train	2752
2880	train	2753
2881	train	2755
2882	train	2757
2883	train	2758
2884	train	2759
2885	train	2760
2886	train	2761
2887	train	2762
2888	train	2763
2889	train	2764
2890	train	2765
2891	train	2766
2892	train	2767
2893	train	2768
2894	train	2769
2895	train	2770
2896	train	2771
2897	train	2773
2898	train	2774
2899	train	2775
2900	train	2777
2901	train	2778
2902	train	2779
2903	train	2780
2904	train	2781
2905	train	2782
2906	train	2783
2907	train	2784
2908	train	2785
2909	train	2786
2910	train	2787
2911	train	2788
2912	train	2790
2913	train	2791
2914	train	2792
2915	train	2793
2916	train	2794
2917	train	2795
2918	train	2796
2919	train	2797
2920	train	2798
2921	train	2799
2922	train	2800
2923	train	2801
2924	train	2802
2925	train	2803
2926	train	2804
2927	train	2805
2928	train	2806
2929	train	2807
2930	train	2809
2931	train	2810
2932	train	2811
2933	train	2812
2934	train	2813
2935	train	2815
2936	train	2816
2937	train	2817
2938	train	2818
2939	train	2819
2940	train	2820
2941	train	2821
2942	train	2822
2943	train	2823
2944	train	2824
2945	train	2826
2946	train	2827
2947	train	2828
2948	train	2830
2949	train	2831
2950	train	2832
2951	train	2833
2952	train	2834
2953	train	2835
2954	train	2836
2955	train	2837
2956	train	2838
2957	train	2839
2958	train	2840
2959	train	2841
2960	train	2842
2961	train	2843
2962	train	2844
2963	train	2846
2964	train	2847
2965	train	2848
2966	train	2849
2967	train	2850
2968	train	2851
2969	train	2852
2970	train	2853
2971	train	2854
2972	train	2855
2973	train	2856
2974	train	2858
2975	train	2859
2976	train	2860
2977	train	2861
2978	train	2862
2979	train	2864
2980	train	2866
2981	train	2868
2982	train	2869
2983	train	2870
2984	train	2872
2985	train	2875
2986	train	2876
2987	train	2877
2988	train	2878
2989	train	2879
2990	train	2880
2991	train	2881
2992	train	2882
2993	train	2883
2994	train	2884
2995	train	2885
2996	train	2886
2997	train	2887
2998	train	2889
2999	train	2890
3000	train	2892
3001	train	2893
3002	train	2894
3003	train	2895
3004	train	2897
3005	train	2898
3006	train	2899
3007	train	2900
3008	train	2901
3009	train	2902
3010	train	2903
3011	train	2904
3012	train	2905
3013	train	2906
3014	train	2907
3015	train	2909
3016	train	2910
3017	train	2911
3018	train	2912
3019	train	2914
3020	train	2915
3021	train	2916
3022	train	2917
3023	train	2918
3024	train	2919
3025	train	2920
3026	train	2921
3027	train	2922
3028	train	2927
3029	train	2928
3030	train	2929
3031	train	2930
3032	train	2932
3033	train	2933
3034	train	2935
3035	train	2936
3036	train	2937
3037	train	2938
3038	train	2939
3039	train	2940
3040	train	2941
3041	train	2942
3042	train	2943
3043	train	2944
3044	train	2945
3045	train	2946
3046	train	2947
3047	train	2948
3048	train	2949
3049	train	2950
3050	train	2951
3051	train	2952
3052	train	2953
3053	train	2954
3054	train	2955
3055	train	2956
3056	train	2957
3057	train	2958
3058	train	2959
3059	train	2960
3060	train	2961
3061	train	2962
3062	train	2963
3063	train	2964
3064	train	2965
3065	train	2966
3066	train	2967
3067	train	2968
3068	train	2969
3069	train	2970
3070	train	2971
3071	train	2972
3072	train	2973
3073	train	2974
3074	train	2975
3075	train	2976
3076	train	2977
3077	train	2978
3078	train	2979
3079	train	2980
3080	train	2981
3081	train	2982
3082	train	2983
3083	train	2984
3084	train	2985
3085	train	2986
3086	train	2987
3087	train	2988
3088	train	2990
3089	train	2991
3090	train	2992
3091	train	2994
3092	train	2997
3093	train	2998
3094	train	2999
3095	train	3000
3096	train	3001
3097	train	3002
3098	train	3003
3099	train	3004
3100	train	3005
3101	train	3008
3102	train	3009
3103	train	3010
3104	train	3011
3105	train	3012
3106	train	3013
3107	train	3014
3108	train	3015
3109	train	3016
3110	train	3017
3111	train	3018
3112	train	3019
3113	train	3020
3114	train	3021
3115	train	3022
3116	train	3023
3117	train	3025
3118	train	3026
3119	train	3027
3120	train	3028
3121	train	3029
3122	train	3030
3123	train	3031
3124	train	3033
3125	train	3034
3126	train	3035
3127	train	3036
3128	train	3038
3129	train	3039
3130	train	3040
3131	train	3041
3132	train	3042
3133	train	3043
3134	train	3045
3135	train	3048
3136	train	3049
3137	train	3050
3138	train	3051
3139	train	3055
3140	train	3056
3141	train	3057
3142	train	3058
3143	train	3059
3144	train	3060
3145	train	3062
3146	train	3063
3147	train	3065
3148	train	3066
3149	train	3067
3150	train	3068
3151	train	3069
3152	train	3071
3153	train	3072
3154	train	3073
3155	train	3074
3156	train	3075
3157	train	3076
3158	train	3078
3159	train	3079
3160	train	3080
3161	train	3081
3162	train	3082
3163	train	3083
3164	train	3084
3165	train	3085
3166	train	3086
3167	train	3087
3168	train	3088
3169	train	3089
3170	train	3090
3171	train	3091
3172	train	3092
3173	train	3093
3174	train	3094
3175	train	3096
3176	train	3097
3177	train	3098
3178	train	3100
3179	train	3102
3180	train	3104
3181	train	3105
3182	train	3106
3183	train	3107
3184	train	3108
3185	train	3109
3186	train	3110
3187	train	3111
3188	train	3112
3189	train	3113
3190	train	3114
3191	train	3115
3192	train	3116
3193	train	3117
3194	train	3118
3195	train	3120
3196	train	3122
3197	train	3123
3198	train	3124
3199	train	3125
3200	train	3127
3201	train	3128
3202	train	3129
3203	train	3130
3204	train	3131
3205	train	3132
3206	train	3133
3207	train	3134
3208	train	3135
3209	train	3136
3210	train	3137
3211	train	3139
3212	train	3140
3213	train	3141
3214	train	3142
3215	train	3143
3216	train	3144
3217	train	3145
3218	train	3146
3219	train	3147
3220	train	3148
3221	train	3149
3222	train	3150
3223	train	3151
3224	train	3152
3225	train	3154
3226	train	3155
3227	train	3156
3228	train	3157
3229	train	3158
3230	train	3160
3231	train	3161
3232	train	3162
3233	train	3163
3234	train	3164
3235	train	3165
3236	train	3166
3237	train	3167
3238	train	3168
3239	train	3169
3240	train	3170
3241	train	3171
3242	train	3172
3243	train	3173
3244	train	3174
3245	train	3175
3246	train	3176
3247	train	3177
3248	train	3178
3249	train	3179
3250	train	3180
3251	train	3182
3252	train	3183
3253	train	3184
3254	train	3185
3255	train	3187
3256	train	3188
3257	train	3191
3258	train	3192
3259	train	3193
3260	train	3194
3261	train	3195
3262	train	3196
3263	train	3197
3264	train	3198
3265	train	3199
3266	train	3201
3267	train	3203
3268	train	3204
3269	train	3205
3270	train	3206
3271	train	3207
3272	train	3208
3273	train	3209
3274	train	3210
3275	train	3211
3276	train	3212
3277	train	3213
3278	train	3214
3279	train	3216
3280	train	3217
3281	train	3218
3282	train	3219
3283	train	3221
3284	train	3223
3285	train	3224
3286	train	3225
3287	train	3226
3288	train	3229
3289	train	3230
3290	train	3231
3291	train	3232
3292	train	3233
3293	train	3234
3294	train	3235
3295	train	3236
3296	train	3238
3297	train	3239
3298	train	3240
3299	train	3241
3300	train	3242
3301	train	3243
3302	train	3244
3303	train	3245
3304	train	3246
3305	train	3247
3306	train	3248
3307	train	3249
3308	train	3250
3309	train	3251
3310	train	3252
3311	train	3253
3312	train	3254
3313	train	3255
3314	train	3256
3315	train	3257
3316	train	3258
3317	train	3259
3318	train	3260
3319	train	3261
3320	train	3262
3321	train	3263
3322	train	3265
3323	train	3267
3324	train	3268
3325	train	3269
3326	train	3270
3327	train	3271
3328	train	3272
3329	train	3273
3330	train	3274
3331	train	3275
3332	train	3276
3333	train	3277
3334	train	3278
3335	train	3279
3336	train	3281
3337	train	3282
3338	train	3283
3339	train	3285
3340	train	3286
3341	train	3287
3342	train	3288
3343	train	3289
3344	train	3290
3345	train	3292
3346	train	3293
3347	train	3295
3348	train	3297
3349	train	3299
3350	train	3300
3351	train	3301
3352	train	3302
3353	train	3303
3354	train	3304
3355	train	3305
3356	train	3306
3357	train	3307
3358	train	3308
3359	train	3309
3360	train	3310
3361	train	3311
3362	train	3312
3363	train	3314
3364	train	3315
3365	train	3316
3366	train	3317
3367	train	3318
3368	train	3319
3369	train	3320
3370	train	3321
3371	train	3322
3372	train	3323
3373	train	3324
3374	train	3327
3375	train	3328
3376	train	3329
3377	train	3330
3378	train	3331
3379	train	3332
3380	train	3333
3381	train	3334
3382	train	3335
3383	train	3336
3384	train	3337
3385	train	3338
3386	train	3339
3387	train	3340
3388	train	3341
3389	train	3342
3390	train	3343
3391	train	3345
3392	train	3346
3393	train	3347
3394	train	3348
3395	train	3350
3396	train	3351
3397	train	3352
3398	train	3353
3399	train	3354
3400	train	3355
3401	train	3356
3402	train	3357
3403	train	3358
3404	train	3359
3405	train	3360
3406	train	3361
3407	train	3362
3408	train	3363
3409	train	3365
3410	train	3366
3411	train	3367
3412	train	3368
3413	train	3369
3414	train	3370
3415	train	3371
3416	train	3372
3417	train	3373
3418	train	3374
3419	train	3375
3420	train	3376
3421	train	3377
3422	train	3378
3423	train	3380
3424	train	3381
3425	train	3382
3426	train	3383
3427	train	3384
3428	train	3385
3429	train	3387
3430	train	3388
3431	train	3389
3432	train	3390
3433	train	3391
3434	train	3392
3435	train	3393
3436	train	3394
3437	train	3396
3438	train	3397
3439	train	3398
3440	train	3399
3441	train	3400
3442	train	3401
3443	train	3402
3444	train	3403
3445	train	3404
3446	train	3405
3447	train	3406
3448	train	3407
3449	train	3408
3450	train	3409
3451	train	3410
3452	train	3411
3453	train	3412
3454	train	3414
3455	train	3415
3456	train	3416
3457	train	3417
3458	train	3418
3459	train	3420
3460	train	3421
3461	train	3422
3462	train	3423
3463	train	3426
3464	train	3428
3465	train	3430
3466	train	3431
3467	train	3432
3468	train	3433
3469	train	3434
3470	train	3436
3471	train	3437
3472	train	3438
3473	train	3439
3474	train	3440
3475	train	3441
3476	train	3444
3477	train	3445
3478	train	3446
3479	train	3448
3480	train	3449
3481	train	3450
3482	train	3451
3483	train	3452
3484	train	3453
3485	train	3455
3486	train	3456
3487	train	3458
3488	train	3459
3489	train	3461
3490	train	3462
3491	train	3463
3492	train	3464
3493	train	3465
3494	train	3466
3495	train	3467
3496	train	3468
3497	train	3469
3498	train	3470
3499	train	3472
3500	train	3473
3501	train	3474
3502	train	3475
3503	train	3477
3504	train	3478
3505	train	3479
3506	train	3480
3507	train	3481
3508	train	3482
3509	train	3484
3510	train	3485
3511	train	3486
3512	train	3487
3513	train	3488
3514	train	3489
3515	train	3490
3516	train	3491
3517	train	3492
3518	train	3495
3519	train	3496
3520	train	3497
3521	train	3499
3522	train	3500
3523	train	3501
3524	train	3502
3525	train	3503
3526	train	3504
3527	train	3505
3528	train	3506
3529	train	3507
3530	train	3508
3531	train	3509
3532	train	3511
3533	train	3513
3534	train	3516
3535	train	3517
3536	train	3518
3537	train	3519
3538	train	3520
3539	train	3521
3540	train	3522
3541	train	3523
3542	train	3524
3543	train	3526
3544	train	3528
3545	train	3529
3546	train	3530
3547	train	3531
3548	train	3532
3549	train	3533
3550	train	3535
3551	train	3536
3552	train	3539
3553	train	3540
3554	train	3541
3555	train	3542
3556	train	3543
3557	train	3545
3558	train	3546
3559	train	3548
3560	train	3549
3561	train	3550
3562	train	3552
3563	train	3553
3564	train	3554
3565	train	3555
3566	train	3557
3567	train	3558
3568	train	3559
3569	train	3561
3570	train	3562
3571	train	3563
3572	train	3564
3573	train	3565
3574	train	3566
3575	train	3567
3576	train	3568
3577	train	3569
3578	train	3570
3579	train	3571
3580	train	3572
3581	train	3573
3582	train	3574
3583	train	3575
3584	train	3576
3585	train	3578
3586	train	3579
3587	train	3580
3588	train	3581
3589	train	3582
3590	train	3583
3591	train	3584
3592	train	3585
3593	train	3586
3594	train	3587
3595	train	3588
3596	train	3589
3597	train	3590
3598	train	3592
3599	train	3595
3600	train	3597
3601	train	3598
3602	train	3599
3603	train	3600
3604	train	3601
3605	train	3602
3606	train	3603
3607	train	3604
3608	train	3605
3609	train	3606
3610	train	3607
3611	train	3608
3612	train	3609
3613	train	3610
3614	train	3611
3615	train	3612
3616	train	3613
3617	train	3614
3618	train	3615
3619	train	3617
3620	train	3619
3621	train	3620
3622	train	3621
3623	train	3622
3624	train	3623
3625	train	3624
3626	train	3625
3627	train	3626
3628	train	3627
3629	train	3628
3630	train	3629
3631	train	3630
3632	train	3631
3633	train	3632
3634	train	3633
3635	train	3634
3636	train	3635
3637	train	3636
3638	train	3637
3639	train	3638
3640	train	3641
3641	train	3643
3642	train	3644
3643	train	3645
3644	train	3646
3645	train	3647
3646	train	3648
3647	train	3649
3648	train	3651
3649	train	3652
3650	train	3653
3651	train	3654
3652	train	3655
3653	train	3656
3654	train	3657
3655	train	3658
3656	train	3660
3657	train	3662
3658	train	3663
3659	train	3664
3660	train	3665
3661	train	3666
3662	train	3667
3663	train	3668
3664	train	3669
3665	train	3672
3666	train	3675
3667	train	3676
3668	train	3677
3669	train	3678
3670	train	3679
3671	train	3680
3672	train	3681
3673	train	3682
3674	train	3683
3675	train	3684
3676	train	3685
3677	train	3686
3678	train	3687
3679	train	3688
3680	train	3689
3681	train	3690
3682	train	3691
3683	train	3692
3684	train	3694
3685	train	3695
3686	train	3697
3687	train	3698
3688	train	3699
3689	train	3700
3690	train	3701
3691	train	3702
3692	train	3703
3693	train	3704
3694	train	3706
3695	train	3707
3696	train	3708
3697	train	3709
3698	train	3711
