Metadata_DNA	Mitocheck_Phenotypic_Class	Model_Feature_Type	Average_Rank	Average_P_Value	Min_IQR_Rank	Max_IQR_Rank	Min_IQR_P_Value	Max_IQR_P_Value	Count
LT0027_44/LT0027_44_292_80.tif	Hole	DP	2.0	0.298822210583952	1.0	2.5	0.0385862294397858	0.5527749263623257	4
LT0027_44/LT0027_44_292_80.tif	Polylobed	CP	3.6666666666666665	0.08305615381980126	2.0	4.5	0.01009883172180045	0.12389644063326265	3
LT0027_44/LT0027_44_292_80.tif	Polylobed	CP_and_DP	4.0	0.051305017654804136	3.0	5.0	0.0007702210543891988	0.07694693229731815	3
LT0027_44/LT0027_44_292_80.tif	Polylobed	DP	4.666666666666667	0.06080056581933755	3.5	6.0	0.000868532688203879	0.09120070136168786	3
LT0027_44/LT0027_44_292_80.tif	SmallIrregular	CP	10.5	0.00017927169104835	10.25	10.75	8.9668891712075e-05	0.000268874490384625	2
LT0027_44/LT0027_44_292_80.tif	SmallIrregular	CP_and_DP	5.0	8.716420709427093e-05	4.0	6.0	8.124617592299794e-05	9.30822382655439e-05	2
LT0027_44/LT0027_44_292_80.tif	SmallIrregular	DP	3.5	0.0014302951376303288	3.25	3.75	0.000715734409115043	0.0021448558661456146	2
LT0027_44/LT0027_44_292_88.tif	Elongated	CP	8.0	0.0001810540182421356	8.0	8.0	9.850477759430339e-05	0.0002636032588899678	2
LT0027_44/LT0027_44_292_88.tif	Elongated	CP_and_DP	7.0	8.37865271834132e-05	7.0	7.0	8.367646921991018e-05	8.389658514691623e-05	2
LT0027_44/LT0027_44_292_88.tif	Elongated	DP	8.5	0.0002663812368735719	6.25	10.75	0.00017390229810240786	0.00035886017564473597	2
LT0027_44/LT0027_44_292_88.tif	Hole	CP	5.5	0.4875211391558752	3.25	7.75	0.24376497286471047	0.73127730544704	2
LT0027_44/LT0027_44_292_88.tif	Hole	CP_and_DP	4.0	0.4988604860613185	2.5	5.5	0.24945715260372014	0.7482638195189169	2
LT0027_44/LT0027_44_292_88.tif	Hole	DP	2.5	0.48834049929243456	1.75	3.25	0.24503140117533403	0.7316495974095351	2
LT0027_44/LT0027_44_292_88.tif	Large	CP	15.0	8.471029401574825e-06	15.0	15.0	8.471029401574825e-06	8.471029401574825e-06	1
LT0027_44/LT0027_44_292_88.tif	Large	CP_and_DP	11.0	0.0001026728080595	11.0	11.0	0.0001026728080595	0.0001026728080595	1
LT0027_44/LT0027_44_292_88.tif	Large	DP	9.0	4.0789602739332666e-05	9.0	9.0	4.0789602739332666e-05	4.0789602739332666e-05	1
LT0027_44/LT0027_44_292_88.tif	Polylobed	CP	8.0	0.0014583313549071384	5.0	11.0	0.0005074947648375575	0.00218272157606655	3
LT0027_44/LT0027_44_292_88.tif	Polylobed	CP_and_DP	11.666666666666666	0.002731837468226568	11.0	12.0	0.00019417452505695278	0.00407688224039605	3
LT0027_44/LT0027_44_292_88.tif	Polylobed	DP	8.0	0.09739903606438206	6.0	11.0	3.025229265445862e-05	0.1460966013317698	3
LT0027_44/LT0027_44_292_88.tif	SmallIrregular	CP	10.0	1.4783358017969694e-05	9.5	10.5	1.1177653728142116e-05	1.838906230779727e-05	2
LT0027_44/LT0027_44_292_88.tif	SmallIrregular	CP_and_DP	7.0	3.309575953916871e-05	6.5	7.5	2.9696367254685486e-05	3.6495151823651926e-05	2
LT0027_44/LT0027_44_292_88.tif	SmallIrregular	DP	5.5	6.753322629874155e-05	5.25	5.75	3.781871890096233e-05	9.724773369652079e-05	2
LT0027_44/LT0027_44_292_92.tif	Hole	CP	11.0	2.306500330524767e-06	11.0	11.0	2.306500330524767e-06	2.306500330524767e-06	1
LT0027_44/LT0027_44_292_92.tif	Hole	CP_and_DP	9.0	1.0403145926715016e-05	9.0	9.0	1.0403145926715016e-05	1.0403145926715016e-05	1
LT0027_44/LT0027_44_292_92.tif	Hole	DP	5.0	4.963704823923028e-05	5.0	5.0	4.963704823923028e-05	4.963704823923028e-05	1
LT0027_44/LT0027_44_292_92.tif	Interphase	CP	2.0	0.0157735844739453	2.0	2.0	0.0157735844739453	0.0157735844739453	1
LT0027_44/LT0027_44_292_92.tif	Interphase	CP_and_DP	7.0	1.3381774179805054e-05	7.0	7.0	1.3381774179805054e-05	1.3381774179805054e-05	1
LT0027_44/LT0027_44_292_92.tif	Interphase	DP	11.0	1.6124467933708146e-07	11.0	11.0	1.6124467933708146e-07	1.6124467933708146e-07	1
LT0027_44/LT0027_44_292_92.tif	Polylobed	CP	2.5	0.5993805937752752	1.0	2.5	0.5417328267758987	0.828939870199045	4
LT0027_44/LT0027_44_292_92.tif	Polylobed	CP_and_DP	1.25	0.6343349690446924	1.0	1.25	0.40176040526367307	0.9527953201030892	4
LT0027_44/LT0027_44_292_92.tif	Polylobed	DP	1.5	0.6533503467092178	1.0	2.0	0.3792486469624075	0.9805751422256153	4
LT0027_44/LT0027_44_292_95.tif	Anaphase	CP	10.5	0.19676954075651037	10.0	14.0	1.1255949972457906e-06	0.1969011350177425	4
LT0027_44/LT0027_44_292_95.tif	Anaphase	CP_and_DP	10.75	0.2427719392766394	10.0	14.25	1.4659927868889422e-05	0.2436174658328444	4
LT0027_44/LT0027_44_292_95.tif	Anaphase	DP	8.5	0.2418930279803538	5.5	12.5	0.00011095788882715555	0.243749292555361	4
LT0027_44/LT0027_44_292_95.tif	Apoptosis	CP	3.0	0.16717365811050655	2.5	3.5	0.15277653005144848	0.18157078616956462	2
LT0027_44/LT0027_44_292_95.tif	Apoptosis	CP_and_DP	4.0	0.02364929391578215	4.0	4.0	0.021654733311171723	0.025643854520392577	2
LT0027_44/LT0027_44_292_95.tif	Apoptosis	DP	6.5	0.01330871965227655	5.25	7.75	0.008971503925104474	0.017645935379448627	2
LT0027_44/LT0027_44_292_95.tif	Hole	CP	7.0	4.84916818046212e-08	7.0	7.0	4.84916818046212e-08	4.84916818046212e-08	1
LT0027_44/LT0027_44_292_95.tif	Hole	CP_and_DP	8.0	1.7782827568742467e-05	8.0	8.0	1.7782827568742467e-05	1.7782827568742467e-05	1
LT0027_44/LT0027_44_292_95.tif	Hole	DP	3.0	0.03949334448791	3.0	3.0	0.03949334448791	0.03949334448791	1
LT0027_44/LT0027_44_292_95.tif	Large	CP	7.0	0.0010722267846252	7.0	7.0	0.0010722267846252	0.0010722267846252	1
LT0027_44/LT0027_44_292_95.tif	Large	CP_and_DP	11.0	0.0009439059381401	11.0	11.0	0.0009439059381401	0.0009439059381401	1
LT0027_44/LT0027_44_292_95.tif	Large	DP	15.0	7.510104576105385e-05	15.0	15.0	7.510104576105385e-05	7.510104576105385e-05	1
LT0027_44/LT0027_44_292_95.tif	Metaphase	CP	3.0	0.0053778306655621	3.0	3.0	0.0053778306655621	0.0053778306655621	1
LT0027_44/LT0027_44_292_95.tif	Metaphase	CP_and_DP	7.0	7.741444166993987e-05	7.0	7.0	7.741444166993987e-05	7.741444166993987e-05	1
LT0027_44/LT0027_44_292_95.tif	Metaphase	DP	15.0	1.3910990819328154e-06	15.0	15.0	1.3910990819328154e-06	1.3910990819328154e-06	1
LT0027_44/LT0027_44_292_95.tif	Polylobed	CP	14.0	1.5002152379861862e-06	14.0	14.0	1.5002152379861862e-06	1.5002152379861862e-06	1
LT0027_44/LT0027_44_292_95.tif	Polylobed	CP_and_DP	13.0	0.0002358531994221	13.0	13.0	0.0002358531994221	0.0002358531994221	1
LT0027_44/LT0027_44_292_95.tif	Polylobed	DP	10.0	0.0006683134258191	10.0	10.0	0.0006683134258191	0.0006683134258191	1
LT0027_44/LT0027_44_30_58.tif	Binuclear	CP	8.666666666666666	0.00024157828264445837	5.5	10.5	2.8365562622137535e-05	0.00036236742366110836	3
LT0027_44/LT0027_44_30_58.tif	Binuclear	CP_and_DP	8.0	0.0007780113167393875	4.5	11.0	0.00023571823052798128	0.001167008325004	3
LT0027_44/LT0027_44_30_58.tif	Binuclear	DP	7.0	0.002038302224007514	3.0	9.5	0.0012225778313921707	0.00305725264029965	3
LT0027_44/LT0027_44_30_58.tif	Metaphase	CP	10.0	0.2007952850082727	7.5	14.5	2.1400505700044765e-05	0.30119282229659256	3
LT0027_44/LT0027_44_30_58.tif	Metaphase	CP_and_DP	9.333333333333334	0.23539700254543827	7.0	13.5	6.105566075457565e-05	0.3530944547322855	3
LT0027_44/LT0027_44_30_58.tif	Metaphase	DP	8.666666666666666	0.08999023842129268	6.0	12.5	3.030403498214031e-05	0.13498357405252454	3
LT0027_44/LT0027_44_30_58.tif	Polylobed	CP	3.8	0.4243306809115369	1.0	3.0	0.0115259646505413	0.6820928613410785	5
LT0027_44/LT0027_44_30_58.tif	Polylobed	CP_and_DP	4.0	0.334840964381654	2.0	3.0	0.1116489092964129	0.369110255624518	5
LT0027_44/LT0027_44_30_58.tif	Polylobed	DP	3.6	0.3949671177753384	1.0	2.0	0.1375443747268882	0.5872480531428702	5
LT0027_44/LT0027_44_30_74.tif	MetaphaseAlignment	CP	7.0	6.803952591478093e-05	7.0	7.0	6.21171664879003e-05	7.396188534166155e-05	2
LT0027_44/LT0027_44_30_74.tif	MetaphaseAlignment	CP_and_DP	7.5	6.189097915093131e-05	6.25	8.75	3.4360333020496965e-05	8.942162528136566e-05	2
LT0027_44/LT0027_44_30_74.tif	MetaphaseAlignment	DP	8.0	0.00013782985855429708	5.5	10.5	6.909409858259562e-05	0.00020656561852599857	2
LT0027_44/LT0027_44_30_74.tif	Polylobed	CP	2.6666666666666665	0.5863430828294572	1.0	2.0	0.2217322795861315	0.882308308049026	9
LT0027_44/LT0027_44_30_74.tif	Polylobed	CP_and_DP	1.7777777777777777	0.6940237159672378	1.0	2.0	0.4488121902379598	0.997173666521626	9
LT0027_44/LT0027_44_30_74.tif	Polylobed	DP	1.1111111111111112	0.7671072281809681	1.0	1.0	0.618239506690142	0.9982445808645228	9
LT0027_44/LT0027_44_30_86.tif	Binuclear	CP	2.5	0.0544097342003716	2.25	2.75	0.029134945366025504	0.07968452303471771	2
LT0027_44/LT0027_44_30_86.tif	Binuclear	CP_and_DP	2.0	0.0031880377999855504	2.0	2.0	0.002777128790183125	0.0035989468097879754	2
LT0027_44/LT0027_44_30_86.tif	Binuclear	DP	3.0	0.0007160801969365	2.5	3.5	0.00069646476345095	0.00073569563042205	2
LT0027_44/LT0027_44_30_86.tif	Metaphase	CP	14.0	4.649137237106125e-06	14.0	14.0	4.649137237106125e-06	4.649137237106125e-06	1
LT0027_44/LT0027_44_30_86.tif	Metaphase	CP_and_DP	13.0	9.007374052173426e-06	13.0	13.0	9.007374052173426e-06	9.007374052173426e-06	1
LT0027_44/LT0027_44_30_86.tif	Metaphase	DP	9.0	5.801632300753835e-06	9.0	9.0	5.801632300753835e-06	5.801632300753835e-06	1
LT0027_44/LT0027_44_30_86.tif	MetaphaseAlignment	CP	8.0	0.0009347291318835	8.0	8.0	0.0009347291318835	0.0009347291318835	1
LT0027_44/LT0027_44_30_86.tif	MetaphaseAlignment	CP_and_DP	10.0	0.0004978555137809	10.0	10.0	0.0004978555137809	0.0004978555137809	1
LT0027_44/LT0027_44_30_86.tif	MetaphaseAlignment	DP	10.0	0.0002153873120979	10.0	10.0	0.0002153873120979	0.0002153873120979	1
LT0027_44/LT0027_44_30_86.tif	Polylobed	CP	2.7	0.7302112202591463	1.0	1.0	0.843768521052024	0.9459652279987066	10
LT0027_44/LT0027_44_30_86.tif	Polylobed	CP_and_DP	2.4	0.7672451728107712	1.0	1.0	0.7626259941700514	0.9929928890144337	10
LT0027_44/LT0027_44_30_86.tif	Polylobed	DP	1.8	0.7009775509933072	1.0	2.5	0.2686211489104183	0.9990279274801885	10
LT0027_44/LT0027_44_30_95.tif	Binuclear	CP	3.0	0.0005116666183856	3.0	3.0	0.0005116666183856	0.0005116666183856	1
LT0027_44/LT0027_44_30_95.tif	Binuclear	CP_and_DP	3.0	6.042518302821314e-05	3.0	3.0	6.042518302821314e-05	6.042518302821314e-05	1
LT0027_44/LT0027_44_30_95.tif	Binuclear	DP	2.0	2.250233602693513e-05	2.0	2.0	2.250233602693513e-05	2.250233602693513e-05	1
LT0027_44/LT0027_44_30_95.tif	Polylobed	CP	1.2857142857142858	0.7335427714424875	1.0	1.75	0.5397991509958565	0.9503361579680165	14
LT0027_44/LT0027_44_30_95.tif	Polylobed	CP_and_DP	1.2142857142857142	0.8168319578280839	1.0	1.0	0.851972962992664	0.9922880648100685	14
LT0027_44/LT0027_44_30_95.tif	Polylobed	DP	1.1428571428571428	0.8021339375270925	1.0	1.0	0.7402297445282954	0.9989117166128936	14
LT0027_45/LT0027_45_48_13.tif	OutOfFocus	CP	1.0204081632653061	0.9818565493606789	1.0	1.0	0.9973992671284414	0.9996793152281804	49
LT0027_45/LT0027_45_48_13.tif	OutOfFocus	CP_and_DP	1.0	0.9995578674719531	1.0	1.0	0.9996169192914832	0.9999636517194193	49
LT0027_45/LT0027_45_48_13.tif	OutOfFocus	DP	1.0	0.9997451288641295	1.0	1.0	0.9998903816266248	0.999993963630062	49
LT0027_45/LT0027_45_84_13.tif	OutOfFocus	CP	1.0246913580246915	0.9807280097516359	1.0	1.0	0.9946750750187412	0.999591391176075	81
LT0027_45/LT0027_45_84_13.tif	OutOfFocus	CP_and_DP	1.0	0.9909129781973391	1.0	1.0	0.9974295848011664	0.9999344139360496	81
LT0027_45/LT0027_45_84_13.tif	OutOfFocus	DP	1.0	0.9935545713255057	1.0	1.0	0.9994321748232624	0.9999864298738288	81
LT0028_14/LT0028_14_129_13.tif	Metaphase	CP	1.0	0.9338377853184991	1.0	1.0	0.9338377853184991	0.9338377853184991	1
LT0028_14/LT0028_14_129_13.tif	Metaphase	CP_and_DP	1.0	0.8660245696276971	1.0	1.0	0.8660245696276971	0.8660245696276971	1
LT0028_14/LT0028_14_129_13.tif	Metaphase	DP	1.0	0.8178548553870204	1.0	1.0	0.8178548553870204	0.8178548553870204	1
LT0028_14/LT0028_14_129_14.tif	Metaphase	CP	1.0	0.9887765340370848	1.0	1.0	0.9887765340370848	0.9887765340370848	1
LT0028_14/LT0028_14_129_14.tif	Metaphase	CP_and_DP	1.0	0.968108054515477	1.0	1.0	0.968108054515477	0.968108054515477	1
LT0028_14/LT0028_14_129_14.tif	Metaphase	DP	1.0	0.702791123794471	1.0	1.0	0.702791123794471	0.702791123794471	1
LT0028_14/LT0028_14_129_15.tif	Metaphase	CP	1.0	0.6032731214182768	1.0	1.0	0.6032731214182768	0.6032731214182768	1
LT0028_14/LT0028_14_129_15.tif	Metaphase	CP_and_DP	1.0	0.838870302535141	1.0	1.0	0.838870302535141	0.838870302535141	1
LT0028_14/LT0028_14_129_15.tif	Metaphase	DP	1.0	0.856771396232509	1.0	1.0	0.856771396232509	0.856771396232509	1
LT0028_14/LT0028_14_129_17.tif	Binuclear	CP	14.0	0.0001903152230712	14.0	14.0	0.0001903152230712	0.0001903152230712	1
LT0028_14/LT0028_14_129_17.tif	Binuclear	CP_and_DP	12.0	0.0083156708197334	12.0	12.0	0.0083156708197334	0.0083156708197334	1
LT0028_14/LT0028_14_129_17.tif	Binuclear	DP	6.0	0.0390609006020698	6.0	6.0	0.0390609006020698	0.0390609006020698	1
LT0028_14/LT0028_14_129_17.tif	Interphase	CP	3.25	0.4316690279320652	1.0	4.25	0.03603538794319632	0.8637612287351362	16
LT0028_14/LT0028_14_129_17.tif	Interphase	CP_and_DP	3.0625	0.4616925274570013	1.0	2.25	0.13680416649499916	0.8894392092244998	16
LT0028_14/LT0028_14_129_17.tif	Interphase	DP	3.4375	0.3740956870673587	1.0	2.5	0.051462342558903376	0.7538774517095792	16
LT0028_14/LT0028_14_129_17.tif	Metaphase	CP	10.5	0.0011451758732576	9.75	11.25	0.0007918813689380001	0.0014984703775772	2
LT0028_14/LT0028_14_129_17.tif	Metaphase	CP_and_DP	8.5	0.00411143624359715	7.75	9.25	0.003087616554696975	0.005135255932497325	2
LT0028_14/LT0028_14_129_17.tif	Metaphase	DP	11.0	0.0036741916230315502	9.5	12.5	0.002132374030872925	0.005216009215190175	2
LT0028_14/LT0028_14_129_31.tif	Hole	CP	2.0	0.1881492850116441	2.0	2.0	0.1881492850116441	0.1881492850116441	1
LT0028_14/LT0028_14_129_31.tif	Hole	CP_and_DP	1.0	0.9908516953976614	1.0	1.0	0.9908516953976614	0.9908516953976614	1
LT0028_14/LT0028_14_129_31.tif	Hole	DP	1.0	0.7613661195490381	1.0	1.0	0.7613661195490381	0.7613661195490381	1
LT0028_14/LT0028_14_129_55.tif	Binuclear	CP	3.0	0.0814117029973842	3.0	3.0	0.0814117029973842	0.0814117029973842	1
LT0028_14/LT0028_14_129_55.tif	Binuclear	CP_and_DP	4.0	0.0203137058193929	4.0	4.0	0.0203137058193929	0.0203137058193929	1
LT0028_14/LT0028_14_129_55.tif	Binuclear	DP	4.0	0.0330222158892526	4.0	4.0	0.0330222158892526	0.0330222158892526	1
LT0028_14/LT0028_14_129_55.tif	Interphase	CP	13.0	4.087125156258538e-07	13.0	13.0	4.087125156258538e-07	4.087125156258538e-07	1
LT0028_14/LT0028_14_129_55.tif	Interphase	CP_and_DP	9.0	0.0033143362803717	9.0	9.0	0.0033143362803717	0.0033143362803717	1
LT0028_14/LT0028_14_129_55.tif	Interphase	DP	1.0	0.9273224970105164	1.0	1.0	0.9273224970105164	0.9273224970105164	1
LT0028_14/LT0028_14_129_55.tif	Polylobed	CP	1.0	0.7913013564959068	1.0	1.0	0.7913013564959068	0.7913013564959068	1
LT0028_14/LT0028_14_129_55.tif	Polylobed	CP_and_DP	1.0	0.9627039673039194	1.0	1.0	0.9627039673039194	0.9627039673039194	1
LT0028_14/LT0028_14_129_55.tif	Polylobed	DP	1.0	0.9742998302994148	1.0	1.0	0.9742998302994148	0.9742998302994148	1
LT0028_14/LT0028_14_129_66.tif	Binuclear	CP	2.0	0.413500959547832	1.0	2.5	0.18328816344254234	0.6192034149200882	3
LT0028_14/LT0028_14_129_66.tif	Binuclear	CP_and_DP	2.3333333333333335	0.4597586061964301	1.5	3.0	0.20555143667300765	0.6854644088876175	3
LT0028_14/LT0028_14_129_66.tif	Binuclear	DP	1.6666666666666667	0.5250113595845062	1.0	2.0	0.3124433885450647	0.6614153727663097	3
LT0028_14/LT0028_14_129_66.tif	Polylobed	CP	1.5	0.5751888920136956	1.25	1.75	0.42728035102166206	0.7230974330057292	2
LT0028_14/LT0028_14_129_66.tif	Polylobed	CP_and_DP	1.0	0.8663445411814759	1.0	1.0	0.8411880082351355	0.8915010741278161	2
LT0028_14/LT0028_14_129_66.tif	Polylobed	DP	1.5	0.40201119892711284	1.25	1.75	0.23402244287777169	0.5699999549764541	2
LT0028_14/LT0028_14_129_91.tif	Binuclear	CP	1.4	0.4898176834353273	1.0	2.0	0.1990335803654777	0.6749644514645203	5
LT0028_14/LT0028_14_129_91.tif	Binuclear	CP_and_DP	1.4	0.49594404999330405	1.0	2.0	0.2052077589696025	0.6776377464060083	5
LT0028_14/LT0028_14_129_91.tif	Binuclear	DP	1.4	0.4928175384417261	1.0	2.0	0.222760513864019	0.8201444025940706	5
LT0028_14/LT0028_14_129_91.tif	Polylobed	CP	1.6666666666666667	0.4875056281777244	1.0	2.0	0.1494324164420033	0.818319072461574	6
LT0028_14/LT0028_14_129_91.tif	Polylobed	CP_and_DP	1.5	0.5035380496026232	1.0	2.0	0.040635072616447096	0.9652053177707104	6
LT0028_14/LT0028_14_129_91.tif	Polylobed	DP	2.0	0.4678579355839126	1.0	2.75	0.013034769179450624	0.9110930650537621	6
LT0029_05/LT0029_05_60_33.tif	OutOfFocus	CP	1.0508474576271187	0.9439549983065733	1.0	1.0	0.9864480103665333	0.9990016375461014	59
LT0029_05/LT0029_05_60_33.tif	OutOfFocus	CP_and_DP	1.0	0.9890574636038884	1.0	1.0	0.9970896629425197	0.9995746676017828	59
LT0029_05/LT0029_05_60_33.tif	OutOfFocus	DP	1.0	0.9835268308363501	1.0	1.0	0.9981290529716256	0.9997892953303128	59
LT0030_17/LT0030_17_184_36.tif	ADCCM	CP	4.666666666666667	0.016054327053292232	3.0	6.0	0.00845783828064605	0.0235855395596525	3
LT0030_17/LT0030_17_184_36.tif	ADCCM	CP_and_DP	6.0	0.0063492305757719665	5.5	6.5	0.00387188563781585	0.0093507153039509	3
LT0030_17/LT0030_17_184_36.tif	ADCCM	DP	7.333333333333333	0.002136418363535133	7.0	7.5	0.001079863615808	0.0027359105654231	3
LT0030_17/LT0030_17_184_36.tif	SmallIrregular	CP	3.6363636363636362	0.4978216230240133	1.0	4.5	0.1915306232559778	0.7304446526078009	11
LT0030_17/LT0030_17_184_36.tif	SmallIrregular	CP_and_DP	3.1818181818181817	0.5563536641399417	1.0	3.0	0.2948853854460509	0.7921516039080715	11
LT0030_17/LT0030_17_184_36.tif	SmallIrregular	DP	2.6363636363636362	0.49197455153052017	1.0	2.0	0.2733830755145847	0.6808922683698431	11
LT0030_17/LT0030_17_184_39.tif	ADCCM	CP	4.4	0.13617126513104236	4.0	6.0	0.0026183043538523	0.0134211874410056	5
LT0030_17/LT0030_17_184_39.tif	ADCCM	CP_and_DP	4.8	0.18027384783271266	5.0	6.0	0.0068707906414114	0.0153254289769126	5
LT0030_17/LT0030_17_184_39.tif	ADCCM	DP	6.2	0.1615333919289449	2.0	10.0	0.0094699691517868	0.1266116550672739	5
LT0030_17/LT0030_17_184_39.tif	SmallIrregular	CP	4.181818181818182	0.44333555742093717	1.0	8.0	0.0045264234906225	0.8265825168214076	11
LT0030_17/LT0030_17_184_39.tif	SmallIrregular	CP_and_DP	3.3636363636363638	0.4495480550304201	1.0	5.5	0.0080459773464343	0.7465497853665612	11
LT0030_17/LT0030_17_184_39.tif	SmallIrregular	DP	3.4545454545454546	0.3160193659492898	1.0	4.5	0.011846647189724049	0.4584953138530117	11
LT0030_17/LT0030_17_184_41.tif	ADCCM	CP	3.5	0.18666403695875436	1.75	5.25	0.010368450962423675	0.2962750599090007	4
LT0030_17/LT0030_17_184_41.tif	ADCCM	CP_and_DP	3.25	0.3685173979359736	1.0	4.25	0.053979401250275796	0.5743570657772663	4
LT0030_17/LT0030_17_184_41.tif	ADCCM	DP	3.75	0.44621970239771824	1.0	4.25	0.14944859685929268	0.7357893053684746	4
LT0030_17/LT0030_17_184_41.tif	Apoptosis	CP	7.0	0.0073730628563783	7.0	7.0	0.0073730628563783	0.0073730628563783	1
LT0030_17/LT0030_17_184_41.tif	Apoptosis	CP_and_DP	10.0	0.0027136501884631	10.0	10.0	0.0027136501884631	0.0027136501884631	1
LT0030_17/LT0030_17_184_41.tif	Apoptosis	DP	5.0	0.020986489093342	5.0	5.0	0.020986489093342	0.020986489093342	1
LT0030_17/LT0030_17_184_41.tif	SmallIrregular	CP	4.5	0.4168101830875758	1.0	8.75	5.764038979352875e-05	0.8794800683904512	8
LT0030_17/LT0030_17_184_41.tif	SmallIrregular	CP_and_DP	4.125	0.48021335636035867	1.0	6.25	0.0091900240255047	0.9221913866876722	8
LT0030_17/LT0030_17_184_41.tif	SmallIrregular	DP	3.875	0.5032373449621288	1.0	6.0	0.026594025333089445	0.9348448110054581	8
LT0030_17/LT0030_17_184_46.tif	ADCCM	CP	1.25	0.6454206452644041	1.0	1.25	0.6015791174065661	0.8140585990000015	4
LT0030_17/LT0030_17_184_46.tif	ADCCM	CP_and_DP	1.5	0.6137925982454874	1.0	1.5	0.5508794328437295	0.8053408248243027	4
LT0030_17/LT0030_17_184_46.tif	ADCCM	DP	3.5	0.38714173023329446	1.75	3.75	0.24821787210134857	0.47650692135223505	4
LT0030_17/LT0030_17_184_46.tif	SmallIrregular	CP	5.0	0.3295781086646697	1.5	7.0	0.11618523469835866	0.49436232643350864	3
LT0030_17/LT0030_17_184_46.tif	SmallIrregular	CP_and_DP	4.333333333333333	0.45142244123802927	1.0	6.0	0.20456235252388105	0.6767725701639489	3
LT0030_17/LT0030_17_184_46.tif	SmallIrregular	DP	3.3333333333333335	0.4761329770253357	1.0	4.5	0.3018876201379506	0.7065058390819925	3
LT0030_17/LT0030_17_184_50.tif	ADCCM	CP	7.5	0.0026902916004245	7.25	7.75	0.0014966825620094	0.0038839006388396	2
LT0030_17/LT0030_17_184_50.tif	ADCCM	CP_and_DP	4.0	0.06323650618503185	3.5	4.5	0.05871068043982083	0.06776233193024288	2
LT0030_17/LT0030_17_184_50.tif	ADCCM	DP	1.0	0.5103720220860288	1.0	1.0	0.5094555580913466	0.511288486080711	2
LT0030_17/LT0030_17_184_50.tif	Hole	CP	7.5	0.010009602184307449	6.25	8.75	0.005505065152084725	0.014514139216530175	2
LT0030_17/LT0030_17_184_50.tif	Hole	CP_and_DP	8.5	0.00660194552110885	7.75	9.25	0.004120628000384525	0.009083263041833175	2
LT0030_17/LT0030_17_184_50.tif	Hole	DP	10.0	0.0039313889510481995	9.5	10.5	0.0038516964641157	0.0040110814379807	2
LT0030_17/LT0030_17_184_50.tif	SmallIrregular	CP	7.5	0.1983245717237557	4.75	10.75	0.000702197400525514	0.19889825383531107	4
LT0030_17/LT0030_17_184_50.tif	SmallIrregular	CP_and_DP	7.5	0.23384726383757182	4.0	10.5	0.0019512868839074002	0.23510876800292907	4
LT0030_17/LT0030_17_184_50.tif	SmallIrregular	DP	7.25	0.24548807763605904	4.0	10.25	0.001612205085046475	0.2711945412582074	4
LT0030_17/LT0030_17_184_59.tif	ADCCM	CP	1.1666666666666667	0.6222669588373715	1.0	1.0	0.4894490428732316	0.7411721948784789	6
LT0030_17/LT0030_17_184_59.tif	ADCCM	CP_and_DP	1.0	0.7938360850218023	1.0	1.0	0.6994979673565923	0.8704644906346982	6
LT0030_17/LT0030_17_184_59.tif	ADCCM	DP	1.3333333333333333	0.6743964616148332	1.0	1.0	0.5575132173285866	0.933034284759664	6
LT0030_17/LT0030_17_184_87.tif	ADCCM	CP	1.0	0.8631529154376164	1.0	1.0	0.8088927231224123	0.9038950507575831	7
LT0030_17/LT0030_17_184_87.tif	ADCCM	CP_and_DP	1.0	0.63748447173219	1.0	1.0	0.5361215366947985	0.7110062455710355	7
LT0030_17/LT0030_17_184_87.tif	ADCCM	DP	2.7142857142857144	0.23778795105260947	2.0	3.5	0.1015648637420226	0.2784575142893956	7
LT0030_17/LT0030_17_58_33.tif	Metaphase	CP	2.0	0.4611549966445934	1.5	2.5	0.2634267211649113	0.6588832721242756	2
LT0030_17/LT0030_17_58_33.tif	Metaphase	CP_and_DP	2.0	0.5007064183470535	1.5	2.5	0.39477160237300274	0.6066412343211044	2
LT0030_17/LT0030_17_58_33.tif	Metaphase	DP	1.0	0.5625247202924518	1.0	1.0	0.5195546887223311	0.6054947518625725	2
LT0030_17/LT0030_17_58_36.tif	Hole	CP	1.0	0.94782849501641	1.0	1.0	0.94782849501641	0.94782849501641	1
LT0030_17/LT0030_17_58_36.tif	Hole	CP_and_DP	1.0	0.9598099416166548	1.0	1.0	0.9598099416166548	0.9598099416166548	1
LT0030_17/LT0030_17_58_36.tif	Hole	DP	2.0	0.4472269948920906	2.0	2.0	0.4472269948920906	0.4472269948920906	1
LT0030_17/LT0030_17_58_37.tif	Hole	CP	10.0	0.0009046069497907	10.0	10.0	0.0009046069497907	0.0009046069497907	1
LT0030_17/LT0030_17_58_37.tif	Hole	CP_and_DP	11.0	0.0004221099249318	11.0	11.0	0.0004221099249318	0.0004221099249318	1
LT0030_17/LT0030_17_58_37.tif	Hole	DP	3.0	0.0397930914299672	3.0	3.0	0.0397930914299672	0.0397930914299672	1
LT0030_17/LT0030_17_58_37.tif	SmallIrregular	CP	10.0	0.0026478775817975	10.0	10.0	0.0026478775817975	0.0026478775817975	1
LT0030_17/LT0030_17_58_37.tif	SmallIrregular	CP_and_DP	4.0	0.0378475902961538	4.0	4.0	0.0378475902961538	0.0378475902961538	1
