	Cell_UUID	Metadata_DNA	Mitocheck_Phenotypic_Class	Model_Feature_Type	Model_C	Model_l1_ratio	Model_Phenotypic_Class	Predicted_Probability
656	5e936bd3-43ca-4aed-bbfa-d0288ae98618	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP	1.0	0.30000000000000004	OutOfFocus	0.00023900233719685379
657	5e936bd3-43ca-4aed-bbfa-d0288ae98618	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP	1.0	0.30000000000000004	Polylobed	0.973126350067119
658	5e936bd3-43ca-4aed-bbfa-d0288ae98618	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP	1.0	0.30000000000000004	Prometaphase	3.4325435946155064e-06
659	5e936bd3-43ca-4aed-bbfa-d0288ae98618	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP	1.0	0.30000000000000004	SmallIrregular	2.866537449825662e-06
660	5f961a86-1bbb-40a1-b9d7-7aa66337d51e	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	ADCCM	0.1579786961534964
661	5f961a86-1bbb-40a1-b9d7-7aa66337d51e	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Anaphase	4.055555837367012e-05
662	5f961a86-1bbb-40a1-b9d7-7aa66337d51e	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Apoptosis	0.19338053206009576
663	5f961a86-1bbb-40a1-b9d7-7aa66337d51e	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Binuclear	9.8885380319007e-05
664	5f961a86-1bbb-40a1-b9d7-7aa66337d51e	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Elongated	1.153676656521306e-05
665	5f961a86-1bbb-40a1-b9d7-7aa66337d51e	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Grape	0.028349876624651375
666	5f961a86-1bbb-40a1-b9d7-7aa66337d51e	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Hole	0.004105287068544516
667	5f961a86-1bbb-40a1-b9d7-7aa66337d51e	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Interphase	0.00011728147572887787
668	5f961a86-1bbb-40a1-b9d7-7aa66337d51e	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Large	2.9604146172949934e-05
669	5f961a86-1bbb-40a1-b9d7-7aa66337d51e	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Metaphase	0.0029753088255504026
670	5f961a86-1bbb-40a1-b9d7-7aa66337d51e	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	MetaphaseAlignment	0.5135347926591566
671	5f961a86-1bbb-40a1-b9d7-7aa66337d51e	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	OutOfFocus	8.509540474126551e-05
672	5f961a86-1bbb-40a1-b9d7-7aa66337d51e	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Polylobed	0.00014631952722441352
673	5f961a86-1bbb-40a1-b9d7-7aa66337d51e	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Prometaphase	0.09826505562541187
674	5f961a86-1bbb-40a1-b9d7-7aa66337d51e	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	SmallIrregular	0.0008811727239676825
675	63ce6652-338e-4afd-9c77-dbc0e903bf92	LT0013_38/LT0013_38_42_75.tif	Large	CP	1.0	0.30000000000000004	ADCCM	0.07742385235520415
676	63ce6652-338e-4afd-9c77-dbc0e903bf92	LT0013_38/LT0013_38_42_75.tif	Large	CP	1.0	0.30000000000000004	Anaphase	0.01569564942427747
677	63ce6652-338e-4afd-9c77-dbc0e903bf92	LT0013_38/LT0013_38_42_75.tif	Large	CP	1.0	0.30000000000000004	Apoptosis	0.00196301906977026
678	63ce6652-338e-4afd-9c77-dbc0e903bf92	LT0013_38/LT0013_38_42_75.tif	Large	CP	1.0	0.30000000000000004	Binuclear	0.2774335618751637
679	63ce6652-338e-4afd-9c77-dbc0e903bf92	LT0013_38/LT0013_38_42_75.tif	Large	CP	1.0	0.30000000000000004	Elongated	0.011080747699973161
680	63ce6652-338e-4afd-9c77-dbc0e903bf92	LT0013_38/LT0013_38_42_75.tif	Large	CP	1.0	0.30000000000000004	Grape	0.025992264630495372
681	63ce6652-338e-4afd-9c77-dbc0e903bf92	LT0013_38/LT0013_38_42_75.tif	Large	CP	1.0	0.30000000000000004	Hole	0.0064586320969288085
682	63ce6652-338e-4afd-9c77-dbc0e903bf92	LT0013_38/LT0013_38_42_75.tif	Large	CP	1.0	0.30000000000000004	Interphase	0.08981297411244894
683	63ce6652-338e-4afd-9c77-dbc0e903bf92	LT0013_38/LT0013_38_42_75.tif	Large	CP	1.0	0.30000000000000004	Large	0.0174857575392606
684	63ce6652-338e-4afd-9c77-dbc0e903bf92	LT0013_38/LT0013_38_42_75.tif	Large	CP	1.0	0.30000000000000004	Metaphase	0.0014293576707695176
685	63ce6652-338e-4afd-9c77-dbc0e903bf92	LT0013_38/LT0013_38_42_75.tif	Large	CP	1.0	0.30000000000000004	MetaphaseAlignment	0.014308959048510903
686	63ce6652-338e-4afd-9c77-dbc0e903bf92	LT0013_38/LT0013_38_42_75.tif	Large	CP	1.0	0.30000000000000004	OutOfFocus	0.05317244306564028
687	63ce6652-338e-4afd-9c77-dbc0e903bf92	LT0013_38/LT0013_38_42_75.tif	Large	CP	1.0	0.30000000000000004	Polylobed	0.3940139825058251
688	63ce6652-338e-4afd-9c77-dbc0e903bf92	LT0013_38/LT0013_38_42_75.tif	Large	CP	1.0	0.30000000000000004	Prometaphase	0.0009586145306639942
689	63ce6652-338e-4afd-9c77-dbc0e903bf92	LT0013_38/LT0013_38_42_75.tif	Large	CP	1.0	0.30000000000000004	SmallIrregular	0.01277018437506786
690	6bfa309f-af20-49cf-bdb4-ecb7f1c60dd9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	ADCCM	0.0018620434857172293
691	6bfa309f-af20-49cf-bdb4-ecb7f1c60dd9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Anaphase	1.5195679996396637e-05
692	6bfa309f-af20-49cf-bdb4-ecb7f1c60dd9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Apoptosis	8.204366678952866e-05
693	6bfa309f-af20-49cf-bdb4-ecb7f1c60dd9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Binuclear	0.010501612158241557
694	6bfa309f-af20-49cf-bdb4-ecb7f1c60dd9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Elongated	0.0014060085765566983
695	6bfa309f-af20-49cf-bdb4-ecb7f1c60dd9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Grape	0.0547006152586846
696	6bfa309f-af20-49cf-bdb4-ecb7f1c60dd9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Hole	3.971523326249721e-06
697	6bfa309f-af20-49cf-bdb4-ecb7f1c60dd9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Interphase	3.8715207613757285e-07
698	6bfa309f-af20-49cf-bdb4-ecb7f1c60dd9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Large	0.06745726080175869
699	6bfa309f-af20-49cf-bdb4-ecb7f1c60dd9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Metaphase	0.00012377687801041492
700	6bfa309f-af20-49cf-bdb4-ecb7f1c60dd9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	MetaphaseAlignment	0.0003020047634738153
701	6bfa309f-af20-49cf-bdb4-ecb7f1c60dd9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	OutOfFocus	0.0017415399087225135
702	6bfa309f-af20-49cf-bdb4-ecb7f1c60dd9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Polylobed	0.861802542863407
703	6bfa309f-af20-49cf-bdb4-ecb7f1c60dd9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	Prometaphase	7.379314880070379e-07
704	6bfa309f-af20-49cf-bdb4-ecb7f1c60dd9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP	1.0	0.30000000000000004	SmallIrregular	2.5935175128587055e-07
705	6d8fa459-1576-4065-8477-bf5fa4b7a8cb	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP	1.0	0.30000000000000004	ADCCM	0.034599300195201396
706	6d8fa459-1576-4065-8477-bf5fa4b7a8cb	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP	1.0	0.30000000000000004	Anaphase	2.8706809325680006e-06
707	6d8fa459-1576-4065-8477-bf5fa4b7a8cb	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP	1.0	0.30000000000000004	Apoptosis	7.271052027623017e-05
708	6d8fa459-1576-4065-8477-bf5fa4b7a8cb	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP	1.0	0.30000000000000004	Binuclear	0.15542758690869987
709	6d8fa459-1576-4065-8477-bf5fa4b7a8cb	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP	1.0	0.30000000000000004	Elongated	5.458577982680139e-05
710	6d8fa459-1576-4065-8477-bf5fa4b7a8cb	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP	1.0	0.30000000000000004	Grape	0.001561408360822733
711	6d8fa459-1576-4065-8477-bf5fa4b7a8cb	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP	1.0	0.30000000000000004	Hole	7.273652530516272e-06
712	6d8fa459-1576-4065-8477-bf5fa4b7a8cb	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP	1.0	0.30000000000000004	Interphase	2.0188642100288587e-06
713	6d8fa459-1576-4065-8477-bf5fa4b7a8cb	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP	1.0	0.30000000000000004	Large	0.001935417005165201
714	6d8fa459-1576-4065-8477-bf5fa4b7a8cb	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP	1.0	0.30000000000000004	Metaphase	7.306470413530042e-06
715	6d8fa459-1576-4065-8477-bf5fa4b7a8cb	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP	1.0	0.30000000000000004	MetaphaseAlignment	0.0014103275859538762
716	6d8fa459-1576-4065-8477-bf5fa4b7a8cb	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP	1.0	0.30000000000000004	OutOfFocus	0.008214859987941739
717	6d8fa459-1576-4065-8477-bf5fa4b7a8cb	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP	1.0	0.30000000000000004	Polylobed	0.79562332464183
718	6d8fa459-1576-4065-8477-bf5fa4b7a8cb	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP	1.0	0.30000000000000004	Prometaphase	0.00012639254400988843
719	6d8fa459-1576-4065-8477-bf5fa4b7a8cb	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP	1.0	0.30000000000000004	SmallIrregular	0.000954616802185766
720	70ded5ab-dd07-4d36-81e3-0c98483f22ba	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	ADCCM	0.0038273996381242925
721	70ded5ab-dd07-4d36-81e3-0c98483f22ba	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Anaphase	0.15586483555834318
722	70ded5ab-dd07-4d36-81e3-0c98483f22ba	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Apoptosis	0.06868829604244844
723	70ded5ab-dd07-4d36-81e3-0c98483f22ba	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Binuclear	8.286837319583936e-06
724	70ded5ab-dd07-4d36-81e3-0c98483f22ba	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Elongated	0.0022459932686267428
725	70ded5ab-dd07-4d36-81e3-0c98483f22ba	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Grape	0.000701801768577906
726	70ded5ab-dd07-4d36-81e3-0c98483f22ba	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Hole	0.0013433191243939805
727	70ded5ab-dd07-4d36-81e3-0c98483f22ba	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Interphase	0.11505423552537379
728	70ded5ab-dd07-4d36-81e3-0c98483f22ba	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Large	3.6722100156857856e-05
729	70ded5ab-dd07-4d36-81e3-0c98483f22ba	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Metaphase	0.012299273380098032
730	70ded5ab-dd07-4d36-81e3-0c98483f22ba	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	MetaphaseAlignment	0.08455530935540907
731	70ded5ab-dd07-4d36-81e3-0c98483f22ba	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	OutOfFocus	0.004450327419072919
732	70ded5ab-dd07-4d36-81e3-0c98483f22ba	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Polylobed	0.00018553543178949982
733	70ded5ab-dd07-4d36-81e3-0c98483f22ba	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Prometaphase	0.2652279290240843
734	70ded5ab-dd07-4d36-81e3-0c98483f22ba	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	SmallIrregular	0.2855107355261813
735	71f0b3bc-c68f-4b6f-9e3d-3c329b1ecf82	LT0010_27/LT0010_27_173_83.tif	Elongated	CP	1.0	0.30000000000000004	ADCCM	0.0006012618559281061
736	71f0b3bc-c68f-4b6f-9e3d-3c329b1ecf82	LT0010_27/LT0010_27_173_83.tif	Elongated	CP	1.0	0.30000000000000004	Anaphase	4.3208922240106755e-05
737	71f0b3bc-c68f-4b6f-9e3d-3c329b1ecf82	LT0010_27/LT0010_27_173_83.tif	Elongated	CP	1.0	0.30000000000000004	Apoptosis	0.00043010054157949733
738	71f0b3bc-c68f-4b6f-9e3d-3c329b1ecf82	LT0010_27/LT0010_27_173_83.tif	Elongated	CP	1.0	0.30000000000000004	Binuclear	3.79359926579968e-05
739	71f0b3bc-c68f-4b6f-9e3d-3c329b1ecf82	LT0010_27/LT0010_27_173_83.tif	Elongated	CP	1.0	0.30000000000000004	Elongated	0.9807789069110121
740	71f0b3bc-c68f-4b6f-9e3d-3c329b1ecf82	LT0010_27/LT0010_27_173_83.tif	Elongated	CP	1.0	0.30000000000000004	Grape	0.004663518601371763
741	71f0b3bc-c68f-4b6f-9e3d-3c329b1ecf82	LT0010_27/LT0010_27_173_83.tif	Elongated	CP	1.0	0.30000000000000004	Hole	0.00035015985109927906
742	71f0b3bc-c68f-4b6f-9e3d-3c329b1ecf82	LT0010_27/LT0010_27_173_83.tif	Elongated	CP	1.0	0.30000000000000004	Interphase	0.004015950998053211
743	71f0b3bc-c68f-4b6f-9e3d-3c329b1ecf82	LT0010_27/LT0010_27_173_83.tif	Elongated	CP	1.0	0.30000000000000004	Large	0.0005175979722361255
744	71f0b3bc-c68f-4b6f-9e3d-3c329b1ecf82	LT0010_27/LT0010_27_173_83.tif	Elongated	CP	1.0	0.30000000000000004	Metaphase	0.00113850358124454
745	71f0b3bc-c68f-4b6f-9e3d-3c329b1ecf82	LT0010_27/LT0010_27_173_83.tif	Elongated	CP	1.0	0.30000000000000004	MetaphaseAlignment	0.00024695759752939376
746	71f0b3bc-c68f-4b6f-9e3d-3c329b1ecf82	LT0010_27/LT0010_27_173_83.tif	Elongated	CP	1.0	0.30000000000000004	OutOfFocus	4.33443189271311e-06
747	71f0b3bc-c68f-4b6f-9e3d-3c329b1ecf82	LT0010_27/LT0010_27_173_83.tif	Elongated	CP	1.0	0.30000000000000004	Polylobed	0.0065972868589372095
748	71f0b3bc-c68f-4b6f-9e3d-3c329b1ecf82	LT0010_27/LT0010_27_173_83.tif	Elongated	CP	1.0	0.30000000000000004	Prometaphase	0.0005100744037366763
749	71f0b3bc-c68f-4b6f-9e3d-3c329b1ecf82	LT0010_27/LT0010_27_173_83.tif	Elongated	CP	1.0	0.30000000000000004	SmallIrregular	6.420148048131063e-05
750	7a77a49e-7bdb-4f95-820b-ffd06b2357c2	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP	1.0	0.30000000000000004	ADCCM	0.07317473852282481
751	7a77a49e-7bdb-4f95-820b-ffd06b2357c2	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP	1.0	0.30000000000000004	Anaphase	0.00038596198359418097
752	7a77a49e-7bdb-4f95-820b-ffd06b2357c2	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP	1.0	0.30000000000000004	Apoptosis	0.0017900524294254118
753	7a77a49e-7bdb-4f95-820b-ffd06b2357c2	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP	1.0	0.30000000000000004	Binuclear	0.7729414199713617
754	7a77a49e-7bdb-4f95-820b-ffd06b2357c2	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP	1.0	0.30000000000000004	Elongated	0.0003379745698486404
755	7a77a49e-7bdb-4f95-820b-ffd06b2357c2	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP	1.0	0.30000000000000004	Grape	0.051709261757643885
756	7a77a49e-7bdb-4f95-820b-ffd06b2357c2	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP	1.0	0.30000000000000004	Hole	0.005795261315537221
757	7a77a49e-7bdb-4f95-820b-ffd06b2357c2	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP	1.0	0.30000000000000004	Interphase	0.002554125723988676
758	7a77a49e-7bdb-4f95-820b-ffd06b2357c2	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP	1.0	0.30000000000000004	Large	0.002770403394005475
759	7a77a49e-7bdb-4f95-820b-ffd06b2357c2	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP	1.0	0.30000000000000004	Metaphase	0.0005743605931067231
760	7a77a49e-7bdb-4f95-820b-ffd06b2357c2	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP	1.0	0.30000000000000004	MetaphaseAlignment	0.004367454008811418
761	7a77a49e-7bdb-4f95-820b-ffd06b2357c2	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP	1.0	0.30000000000000004	OutOfFocus	0.0186176072250717
762	7a77a49e-7bdb-4f95-820b-ffd06b2357c2	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP	1.0	0.30000000000000004	Polylobed	0.06402733600222892
763	7a77a49e-7bdb-4f95-820b-ffd06b2357c2	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP	1.0	0.30000000000000004	Prometaphase	0.00024379363987773604
764	7a77a49e-7bdb-4f95-820b-ffd06b2357c2	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP	1.0	0.30000000000000004	SmallIrregular	0.0007102488626731406
765	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	ADCCM	0.0018038656804416151
766	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Anaphase	0.6913444875053347
767	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Apoptosis	0.006600572863076753
768	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Binuclear	1.631472200132723e-07
769	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Elongated	0.007095435971252586
770	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Grape	6.316423399387259e-06
771	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Hole	0.06412474705603409
772	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Interphase	0.06085039832281047
773	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Large	1.59426472899975e-06
774	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Metaphase	0.01813847866025708
775	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	MetaphaseAlignment	0.03764129541712225
776	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	OutOfFocus	9.282293437155638e-05
777	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Polylobed	7.258343570887996e-07
778	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	Prometaphase	0.007930825766240792
779	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	SmallIrregular	0.10436827015335269
780	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP	1.0	0.30000000000000004	ADCCM	0.0002260487194291422
781	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP	1.0	0.30000000000000004	Anaphase	7.33505793993229e-05
782	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP	1.0	0.30000000000000004	Apoptosis	6.352599121284623e-05
783	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP	1.0	0.30000000000000004	Binuclear	6.916956159974466e-05
784	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP	1.0	0.30000000000000004	Elongated	0.9595642751244832
785	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP	1.0	0.30000000000000004	Grape	0.00027381087559147593
786	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP	1.0	0.30000000000000004	Hole	0.0009797606651902571
787	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP	1.0	0.30000000000000004	Interphase	0.03445268627737223
788	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP	1.0	0.30000000000000004	Large	5.0328516542246676e-05
789	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP	1.0	0.30000000000000004	Metaphase	0.0009139133003891621
790	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP	1.0	0.30000000000000004	MetaphaseAlignment	0.00013133361364573462
791	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP	1.0	0.30000000000000004	OutOfFocus	1.3422751221736723e-05
792	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP	1.0	0.30000000000000004	Polylobed	0.0024115296189862047
793	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP	1.0	0.30000000000000004	Prometaphase	0.0006080711756349597
794	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP	1.0	0.30000000000000004	SmallIrregular	0.00016877322930179415
795	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP	1.0	0.30000000000000004	ADCCM	0.031371463897823845
796	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP	1.0	0.30000000000000004	Anaphase	0.003815168778186975
797	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP	1.0	0.30000000000000004	Apoptosis	0.0011679179725735053
798	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP	1.0	0.30000000000000004	Binuclear	0.5954650523127459
799	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP	1.0	0.30000000000000004	Elongated	0.01045090490502041
800	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP	1.0	0.30000000000000004	Grape	0.060797615733475883
801	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP	1.0	0.30000000000000004	Hole	0.0033683632923969665
802	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP	1.0	0.30000000000000004	Interphase	0.07995239566398023
803	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP	1.0	0.30000000000000004	Large	0.003948058759454751
804	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP	1.0	0.30000000000000004	Metaphase	0.0033157969426011588
805	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP	1.0	0.30000000000000004	MetaphaseAlignment	0.004950598008145082
806	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP	1.0	0.30000000000000004	OutOfFocus	0.06394491966813022
807	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP	1.0	0.30000000000000004	Polylobed	0.10329722246137929
808	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP	1.0	0.30000000000000004	Prometaphase	0.006908163927336757
809	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP	1.0	0.30000000000000004	SmallIrregular	0.02724635767674919
810	8b37e147-978d-41bb-ae9d-ce51b8860a69	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP	1.0	0.30000000000000004	ADCCM	4.527434578434751e-05
