	Coef_Num	Phenotypic_Class	Value
2076	129	OutOfFocus	0.0
2077	129	Polylobed	0.020575886464660825
2078	129	Prometaphase	0.0
2079	129	SmallIrregular	0.03158425735739832
2080	130	ADCCM	0.02810725753381647
2081	130	Anaphase	0.01257625719584679
2082	130	Apoptosis	0.013138214557618825
2083	130	Artefact	0.020580486175104662
2084	130	Binuclear	0.005410312974226045
2085	130	Elongated	0.022053900889284883
2086	130	Grape	0.0209930021275753
2087	130	Hole	0.0064441344774292105
2088	130	Interphase	0.06205999162883444
2089	130	Large	0.0
2090	130	Metaphase	0.0
2091	130	MetaphaseAlignment	0.02633511260760659
2092	130	OutOfFocus	0.008920987594851435
2093	130	Polylobed	0.01064214428015378
2094	130	Prometaphase	0.027220431172397117
2095	130	SmallIrregular	0.0
2096	131	ADCCM	0.03810106971674419
2097	131	Anaphase	0.044004735064182864
2098	131	Apoptosis	0.07948509784864886
2099	131	Artefact	0.011943412628502924
2100	131	Binuclear	0.03614108785244728
2101	131	Elongated	0.0
2102	131	Grape	0.032094382059691326
2103	131	Hole	0.03343746985449041
2104	131	Interphase	0.0274427999164175
2105	131	Large	0.0
2106	131	Metaphase	0.0082039198735261
2107	131	MetaphaseAlignment	0.07497924588419395
2108	131	OutOfFocus	0.001638025634816293
2109	131	Polylobed	0.03486291477614408
2110	131	Prometaphase	0.05297916902271385
2111	131	SmallIrregular	0.02663021766764528
2112	132	ADCCM	5.8001270845885884e-08
2113	132	Anaphase	0.0
2114	132	Apoptosis	0.00016584445465838094
2115	132	Artefact	0.009530074956290697
2116	132	Binuclear	0.01762468426888821
2117	132	Elongated	0.010223631629387699
2118	132	Grape	0.022108790570550842
2119	132	Hole	0.006019367224949636
2120	132	Interphase	0.0013153945703210988
2121	132	Large	0.00733857661142888
2122	132	Metaphase	0.0020356451479117453
2123	132	MetaphaseAlignment	1.2468675446315581e-08
2124	132	OutOfFocus	0.0
2125	132	Polylobed	0.02946786940893922
2126	132	Prometaphase	1.4605730240705795e-08
2127	132	SmallIrregular	0.0
2128	133	ADCCM	0.0227863491091793
2129	133	Anaphase	0.0
2130	133	Apoptosis	0.023823205908651682
2131	133	Artefact	0.0
2132	133	Binuclear	0.0
2133	133	Elongated	0.0
2134	133	Grape	0.005026897307262743
2135	133	Hole	0.0
2136	133	Interphase	0.13932991955174331
2137	133	Large	0.0
2138	133	Metaphase	0.0
2139	133	MetaphaseAlignment	0.0050606198729609845
2140	133	OutOfFocus	0.0
2141	133	Polylobed	0.0036101548933919103
2142	133	Prometaphase	0.028053078826237695
2143	133	SmallIrregular	0.007948708887005045
2144	134	ADCCM	1.3863555437930765e-07
2145	134	Anaphase	0.03957066544515209
2146	134	Apoptosis	0.02715827422614722
2147	134	Artefact	0.058150208002951516
2148	134	Binuclear	0.01933602642757764
2149	134	Elongated	0.03673314460356316
2150	134	Grape	0.04025573527489836
2151	134	Hole	0.007374579205196831
2152	134	Interphase	0.03346385329903366
2153	134	Large	0.0
2154	134	Metaphase	0.0
2155	134	MetaphaseAlignment	0.10331356007921966
2156	134	OutOfFocus	0.014907399512303158
2157	134	Polylobed	0.005013926483576819
2158	134	Prometaphase	0.12854504207528794
2159	134	SmallIrregular	0.0
2160	135	ADCCM	0.023455895132581218
2161	135	Anaphase	0.01162697932589964
2162	135	Apoptosis	0.0
2163	135	Artefact	0.0
2164	135	Binuclear	0.08825543393460919
2165	135	Elongated	0.0
2166	135	Grape	0.03228675005992223
2167	135	Hole	0.00579567514861648
2168	135	Interphase	0.06534393564811954
2169	135	Large	0.0
2170	135	Metaphase	0.012526451958308545
2171	135	MetaphaseAlignment	0.03842355484650171
2172	135	OutOfFocus	0.0019251162930401346
2173	135	Polylobed	0.0
2174	135	Prometaphase	0.08843066831163764
2175	135	SmallIrregular	0.0023197372976492777
2176	136	ADCCM	0.02853567604074407
2177	136	Anaphase	0.0174344261047019
2178	136	Apoptosis	4.790440193901705e-08
2179	136	Artefact	0.06371441366157672
2180	136	Binuclear	0.01250843914426947
2181	136	Elongated	0.027809660913009498
2182	136	Grape	0.0
2183	136	Hole	0.02506931131818292
2184	136	Interphase	0.011474266032414781
2185	136	Large	0.0
2186	136	Metaphase	0.026189008202627272
2187	136	MetaphaseAlignment	0.015976451914562144
2188	136	OutOfFocus	0.0
2189	136	Polylobed	0.004874557394864648
2190	136	Prometaphase	0.02605364403419985
2191	136	SmallIrregular	0.0
2192	137	ADCCM	0.07288154714341759
2193	137	Anaphase	0.011717981098188774
2194	137	Apoptosis	0.04731431104412569
2195	137	Artefact	0.0787016385147187
2196	137	Binuclear	0.0
2197	137	Elongated	0.0
2198	137	Grape	0.0
2199	137	Hole	0.0388546648882041
2200	137	Interphase	0.0919815487362347
2201	137	Large	0.0
2202	137	Metaphase	0.029658482378892213
2203	137	MetaphaseAlignment	0.01590218262709694
2204	137	OutOfFocus	0.010665061564111651
2205	137	Polylobed	6.878552685258187e-07
2206	137	Prometaphase	0.08166062974123629
2207	137	SmallIrregular	0.005619627684848003
2208	138	ADCCM	0.0
2209	138	Anaphase	0.0
2210	138	Apoptosis	0.0038862454375601114
2211	138	Artefact	0.05278388137473087
2212	138	Binuclear	0.021532105983073205
2213	138	Elongated	0.0
2214	138	Grape	0.0
2215	138	Hole	0.010262387239118643
2216	138	Interphase	0.08821033850252466
2217	138	Large	0.007654632399726333
2218	138	Metaphase	0.0
2219	138	MetaphaseAlignment	0.07507146098400827
2220	138	OutOfFocus	0.0
2221	138	Polylobed	0.021733381298870053
2222	138	Prometaphase	0.03461392027539399
2223	138	SmallIrregular	0.03731638171666799
2224	139	ADCCM	1.404390620424974e-06
2225	139	Anaphase	0.0
2226	139	Apoptosis	0.1035120807184827
2227	139	Artefact	0.07567722598703051
2228	139	Binuclear	0.028659478967912422
2229	139	Elongated	0.006466407226492429
2230	139	Grape	0.036520585817374454
2231	139	Hole	0.00832628338954378
2232	139	Interphase	0.04803373100605822
2233	139	Large	0.0
2234	139	Metaphase	0.025033303572787935
2235	139	MetaphaseAlignment	1.4541125067087047e-06
2236	139	OutOfFocus	0.0
2237	139	Polylobed	0.022537747333501806
2238	139	Prometaphase	0.03096103808525934
2239	139	SmallIrregular	0.042700726226647695
2240	140	ADCCM	0.03970412732272272
2241	140	Anaphase	0.0
2242	140	Apoptosis	0.03331490405537775
2243	140	Artefact	0.030289806109986144
2244	140	Binuclear	0.00020745393640568907
2245	140	Elongated	0.04095257778119364
2246	140	Grape	0.08781614857560241
2247	140	Hole	0.008860634591537653
2248	140	Interphase	0.005271868749466049
2249	140	Large	0.0
2250	140	Metaphase	0.0
2251	140	MetaphaseAlignment	0.011244004994432722
2252	140	OutOfFocus	0.0
2253	140	Polylobed	0.0144612374697927
2254	140	Prometaphase	0.030318668220980765
2255	140	SmallIrregular	0.002398663999379585
2256	141	ADCCM	2.488885054693412e-08
2257	141	Anaphase	0.00494630374617122
2258	141	Apoptosis	0.00046115849157618176
2259	141	Artefact	0.003710130081808792
2260	141	Binuclear	0.022115679633981044
2261	141	Elongated	0.0024833044388961295
2262	141	Grape	0.0037231416691094446
2263	141	Hole	0.0
2264	141	Interphase	0.0
2265	141	Large	0.003937955182704923
2266	141	Metaphase	0.0
2267	141	MetaphaseAlignment	0.04465708027863673
2268	141	OutOfFocus	0.0
2269	141	Polylobed	0.0918515104760429
2270	141	Prometaphase	0.0
2271	141	SmallIrregular	0.016903871082083823
2272	142	ADCCM	0.0680578476076326
2273	142	Anaphase	0.01681410033755881
2274	142	Apoptosis	0.003554383527048249
2275	142	Artefact	7.89536121922781e-08
2276	142	Binuclear	0.014074543935123057
2277	142	Elongated	0.0
2278	142	Grape	0.03879161149593768
2279	142	Hole	0.008054925401585238
2280	142	Interphase	0.004345491083322918
2281	142	Large	0.0018614505384333168
2282	142	Metaphase	0.0
2283	142	MetaphaseAlignment	2.886322971207267e-07
2284	142	OutOfFocus	0.002296985981634515
2285	142	Polylobed	0.032836246170926287
2286	142	Prometaphase	0.00061773255298928
2287	142	SmallIrregular	0.0
2288	143	ADCCM	0.012043258426402198
2289	143	Anaphase	0.037864630150879694
2290	143	Apoptosis	0.04697785796282201
2291	143	Artefact	0.07392185045167887
2292	143	Binuclear	0.07077057075542545
2293	143	Elongated	0.0012959170267284434
2294	143	Grape	0.0
2295	143	Hole	0.0
2296	143	Interphase	0.16458893298889962
2297	143	Large	0.023288478267759746
2298	143	Metaphase	0.08710758469261828
2299	143	MetaphaseAlignment	0.04908596785007706
2300	143	OutOfFocus	0.017159333762024356
2301	143	Polylobed	0.0
2302	143	Prometaphase	0.03876531199559563
2303	143	SmallIrregular	0.05085287373729517
2304	144	ADCCM	0.03141678910779976
2305	144	Anaphase	0.010489839824098679
2306	144	Apoptosis	0.03732300192885807
2307	144	Artefact	0.051264325518404645
2308	144	Binuclear	0.027233531101580336
2309	144	Elongated	0.0
2310	144	Grape	0.044544489583551526
2311	144	Hole	0.0
2312	144	Interphase	0.0975595971720943
2313	144	Large	0.14582539298860478
2314	144	Metaphase	0.006848151398366783
2315	144	MetaphaseAlignment	0.004913135245627022
2316	144	OutOfFocus	0.003859510734881175
2317	144	Polylobed	0.002537354547010861
2318	144	Prometaphase	0.0
2319	144	SmallIrregular	0.05406319775941874
2320	145	ADCCM	0.0009167993885069193
2321	145	Anaphase	0.0234542485980077
2322	145	Apoptosis	0.054527906529539275
2323	145	Artefact	0.017856128035287
2324	145	Binuclear	0.0
2325	145	Elongated	0.0
2326	145	Grape	0.015766381660962166
2327	145	Hole	0.09366596810993144
2328	145	Interphase	0.05338723902924048
2329	145	Large	0.053462089971780064
2330	145	Metaphase	0.01635909060257236
2331	145	MetaphaseAlignment	0.028297717319824653
2332	145	OutOfFocus	0.040822826899111736
2333	145	Polylobed	4.752139414923428e-06
2334	145	Prometaphase	0.04735660829828765
2335	145	SmallIrregular	0.02083526300005437
2336	146	ADCCM	0.03168760575127204
2337	146	Anaphase	0.0
2338	146	Apoptosis	0.05367576206229815
2339	146	Artefact	0.028120412791603357
2340	146	Binuclear	0.02285747421544277
2341	146	Elongated	0.0
2342	146	Grape	0.03230475590740815
2343	146	Hole	0.011431727590476299
2344	146	Interphase	0.007228314212979323
2345	146	Large	0.005453733230837465
2346	146	Metaphase	0.0007482140181632225
2347	146	MetaphaseAlignment	0.012541916993821367
2348	146	OutOfFocus	0.0
2349	146	Polylobed	0.0077519294868086145
2350	146	Prometaphase	0.0429624855723779
2351	146	SmallIrregular	0.01054708873494765
2352	147	ADCCM	0.027149099921562007
2353	147	Anaphase	0.0035277389985603853
2354	147	Apoptosis	0.009642960760706067
2355	147	Artefact	0.009889142726053946
2356	147	Binuclear	0.04282589546567662
2357	147	Elongated	0.0
2358	147	Grape	0.07233745338045566
2359	147	Hole	0.0
2360	147	Interphase	0.05458221325146785
2361	147	Large	0.017834506842546418
2362	147	Metaphase	0.01858395632307381
2363	147	MetaphaseAlignment	0.008847434404674582
2364	147	OutOfFocus	0.0020850142474232378
2365	147	Polylobed	0.04766049669562679
2366	147	Prometaphase	0.009584906947771421
2367	147	SmallIrregular	0.040330970925012304
2368	148	ADCCM	0.051295788930208766
2369	148	Anaphase	0.0022264905044669576
2370	148	Apoptosis	0.020802082808237154
2371	148	Artefact	0.006049640021198699
2372	148	Binuclear	0.06469373950737581
2373	148	Elongated	0.0
2374	148	Grape	0.0028410390708294513
2375	148	Hole	0.029134404726462226
2376	148	Interphase	0.0
2377	148	Large	0.0
2378	148	Metaphase	0.020230733094667698
2379	148	MetaphaseAlignment	0.09646726438057716
2380	148	OutOfFocus	0.0
2381	148	Polylobed	0.11340742231162933
2382	148	Prometaphase	0.04851999593960116
2383	148	SmallIrregular	0.014851113841896387
2384	149	ADCCM	1.6203196481635837e-08
2385	149	Anaphase	0.004158906408337093
2386	149	Apoptosis	1.7311200426109564e-07
2387	149	Artefact	0.013317836839195813
2388	149	Binuclear	0.04116276812451468
2389	149	Elongated	0.014987904210201158
2390	149	Grape	0.011924928436936998
2391	149	Hole	0.0524155211969643
2392	149	Interphase	0.03690313478788923
2393	149	Large	0.04219698019703481
2394	149	Metaphase	0.004918325066685564
2395	149	MetaphaseAlignment	0.011698669506583992
2396	149	OutOfFocus	0.0
2397	149	Polylobed	0.007352852366789426
2398	149	Prometaphase	0.020991806665550176
2399	149	SmallIrregular	0.010512263821886789
2400	150	ADCCM	0.02217128089370881
2401	150	Anaphase	0.0
2402	150	Apoptosis	0.01413347630236891
2403	150	Artefact	0.0
2404	150	Binuclear	0.09814258408833737
2405	150	Elongated	0.0
2406	150	Grape	0.0
2407	150	Hole	0.006639333344489403
2408	150	Interphase	0.047270438090744535
2409	150	Large	0.0
2410	150	Metaphase	0.010582228077205996
2411	150	MetaphaseAlignment	0.012529053605580494
2412	150	OutOfFocus	0.01019989451814194
2413	150	Polylobed	0.013318210419449543
2414	150	Prometaphase	0.0
2415	150	SmallIrregular	0.01709573412911672
2416	151	ADCCM	8.158147270441186e-08
2417	151	Anaphase	0.0
2418	151	Apoptosis	4.030124588065243e-08
2419	151	Artefact	0.0031800083395382684
2420	151	Binuclear	0.05319906565295659
2421	151	Elongated	0.0
2422	151	Grape	0.0639942701174443
2423	151	Hole	0.06173437176836141
2424	151	Interphase	0.027976374943939834
2425	151	Large	0.033691693529623035
2426	151	Metaphase	0.019745160868169923
2427	151	MetaphaseAlignment	0.01869594991119834
2428	151	OutOfFocus	0.011496549141655663
2429	151	Polylobed	0.026404034836213803
2430	151	Prometaphase	0.009405777829874142
2431	151	SmallIrregular	0.007652657731161143
2432	152	ADCCM	0.0449626306128625
2433	152	Anaphase	0.005483242504799892
2434	152	Apoptosis	0.039016761512886085
2435	152	Artefact	0.06547952814701043
2436	152	Binuclear	0.11681503194101348
2437	152	Elongated	0.0066411235379058055
2438	152	Grape	0.029744556310339263
2439	152	Hole	0.021783679287464663
2440	152	Interphase	0.10421927306615357
2441	152	Large	0.04145607007927714
2442	152	Metaphase	0.004924036844778139
2443	152	MetaphaseAlignment	0.06863490926612774
2444	152	OutOfFocus	0.0
2445	152	Polylobed	0.09251460602057489
2446	152	Prometaphase	0.021622938239138273
2447	152	SmallIrregular	0.041658764546427356
2448	153	ADCCM	0.0011345955330778952
2449	153	Anaphase	0.001540895735470151
2450	153	Apoptosis	0.012023531679264886
2451	153	Artefact	0.0
2452	153	Binuclear	0.0
2453	153	Elongated	0.0
2454	153	Grape	0.02542498557578291
2455	153	Hole	0.0
2456	153	Interphase	0.026525191524756925
2457	153	Large	0.003341701370568036
2458	153	Metaphase	0.006099500069610741
2459	153	MetaphaseAlignment	0.012781394498380201
2460	153	OutOfFocus	0.0
2461	153	Polylobed	0.0
2462	153	Prometaphase	0.0350362300312974
2463	153	SmallIrregular	0.01036470553028721
2464	154	ADCCM	0.035940153630294264
2465	154	Anaphase	0.0
2466	154	Apoptosis	0.0008436674759822864
2467	154	Artefact	0.0037646700440064278
2468	154	Binuclear	0.09254109881109385
2469	154	Elongated	0.0
2470	154	Grape	0.029618561772449568
2471	154	Hole	0.02832010982313621
2472	154	Interphase	0.06979718276638418
2473	154	Large	0.0
2474	154	Metaphase	0.0
2475	154	MetaphaseAlignment	0.002313868616862488
2476	154	OutOfFocus	0.010871737114037012
2477	154	Polylobed	0.043252387628665935
2478	154	Prometaphase	4.491654848109896e-08
2479	154	SmallIrregular	0.02950377498174779
2480	155	ADCCM	0.03170112279308897
2481	155	Anaphase	0.02331615491030203
2482	155	Apoptosis	0.05379390839575258
2483	155	Artefact	0.0501135451591517
2484	155	Binuclear	0.09018235205223367
2485	155	Elongated	0.02278942530009373
2486	155	Grape	0.0
2487	155	Hole	0.029363085606102332
2488	155	Interphase	0.06271977712208945
2489	155	Large	0.0
2490	155	Metaphase	0.06500562163988767
2491	155	MetaphaseAlignment	0.03271441978027517
2492	155	OutOfFocus	0.008495473418995462
2493	155	Polylobed	0.00624789993627437
2494	155	Prometaphase	0.09169410273618071
2495	155	SmallIrregular	0.006314905794484732
2496	156	ADCCM	9.382762807000304e-08
2497	156	Anaphase	0.02736108250038074
2498	156	Apoptosis	3.834005320072522e-08
2499	156	Artefact	0.021845659545468212
2500	156	Binuclear	0.029882783286740877
2501	156	Elongated	0.0
2502	156	Grape	0.019027747090217862
2503	156	Hole	0.005591870824546188
2504	156	Interphase	0.007896932262193313
2505	156	Large	0.02542313126431132
2506	156	Metaphase	0.008249899529155398
2507	156	MetaphaseAlignment	2.701908147738184e-07
2508	156	OutOfFocus	0.027125191746428776
2509	156	Polylobed	0.03969217118462894
2510	156	Prometaphase	0.0
2511	156	SmallIrregular	0.0
2512	157	ADCCM	0.023817272862978963
2513	157	Anaphase	0.006814287869847377
2514	157	Apoptosis	0.03345701352576458
2515	157	Artefact	0.052792959522181035
2516	157	Binuclear	0.007726195262679344
2517	157	Elongated	0.0
2518	157	Grape	0.020015357747494678
2519	157	Hole	0.06367699877150342
2520	157	Interphase	0.06192050882003895
2521	157	Large	0.0
2522	157	Metaphase	0.0
2523	157	MetaphaseAlignment	0.03418214484612157
2524	157	OutOfFocus	0.0
2525	157	Polylobed	0.011563810052693342
2526	157	Prometaphase	0.037521145160444844
2527	157	SmallIrregular	0.0
2528	158	ADCCM	0.03494756751543923
2529	158	Anaphase	0.007508986406383728
2530	158	Apoptosis	0.011953751057746364
2531	158	Artefact	0.0
2532	158	Binuclear	0.024003776642235377
2533	158	Elongated	0.0
2534	158	Grape	0.032322340505306885
2535	158	Hole	0.014705554134091817
2536	158	Interphase	0.04146708394240428
2537	158	Large	0.0015611817989411919
2538	158	Metaphase	0.001371743055498318
2539	158	MetaphaseAlignment	1.5144669463666696e-07
2540	158	OutOfFocus	0.0
2541	158	Polylobed	0.047065933475382835
2542	158	Prometaphase	0.042743381893633685
2543	158	SmallIrregular	0.002425402254523724
2544	159	ADCCM	0.010893882808795599
2545	159	Anaphase	0.016258776029838638
2546	159	Apoptosis	0.013064322156311118
2547	159	Artefact	0.06791381448471123
2548	159	Binuclear	0.01306294064586099
2549	159	Elongated	0.0030285970598509008
2550	159	Grape	0.0
2551	159	Hole	0.01220159429806702
2552	159	Interphase	0.042846503107485966
2553	159	Large	0.0
2554	159	Metaphase	0.0
2555	159	MetaphaseAlignment	0.0420810982372342
2556	159	OutOfFocus	0.009536499875264755
2557	159	Polylobed	0.04058268833093358
2558	159	Prometaphase	0.054776570593686444
2559	159	SmallIrregular	0.018059035354922353
2560	160	ADCCM	0.0
2561	160	Anaphase	0.008606529794264862
2562	160	Apoptosis	0.0
2563	160	Artefact	0.03468576352394374
2564	160	Binuclear	0.04682492113885647
2565	160	Elongated	0.005012215465118126
2566	160	Grape	0.0
2567	160	Hole	0.01150866831762094
2568	160	Interphase	0.018080757245336327
2569	160	Large	0.0
2570	160	Metaphase	0.0
2571	160	MetaphaseAlignment	0.00608983902582975
2572	160	OutOfFocus	0.02898095770476813
2573	160	Polylobed	0.01145758165325467
2574	160	Prometaphase	0.0
2575	160	SmallIrregular	0.0
2576	161	ADCCM	0.016445244182383294
2577	161	Anaphase	0.001995487255236292
2578	161	Apoptosis	0.021452956428551606
2579	161	Artefact	0.014773055281599454
2580	161	Binuclear	0.024719971354989677
2581	161	Elongated	0.006603134860575886
2582	161	Grape	0.0
2583	161	Hole	0.004581396115710713
2584	161	Interphase	0.02111059571930316
2585	161	Large	0.02025077690849729
2586	161	Metaphase	0.019403170808871335
2587	161	MetaphaseAlignment	0.01542601784964151
2588	161	OutOfFocus	0.001708107661685206
2589	161	Polylobed	0.01748819997332907
2590	161	Prometaphase	0.039753804082567575
2591	161	SmallIrregular	0.0
2592	162	ADCCM	0.01589031953615907
2593	162	Anaphase	0.00793871323360799
2594	162	Apoptosis	0.11035024897223261
2595	162	Artefact	0.0699998318209351
2596	162	Binuclear	0.03680010052335829
2597	162	Elongated	0.006831597115587497
2598	162	Grape	0.029672372601735983
2599	162	Hole	0.034027500160973986
2600	162	Interphase	0.024925090925914148
2601	162	Large	0.02673399689522765
2602	162	Metaphase	0.016196777389910672
2603	162	MetaphaseAlignment	0.039953786219489106
2604	162	OutOfFocus	0.003568071752353117
2605	162	Polylobed	0.05287162946373781
2606	162	Prometaphase	0.004857177818624466
2607	162	SmallIrregular	0.016890553068929354
2608	163	ADCCM	0.00600127226608634
2609	163	Anaphase	0.005476795772872244
2610	163	Apoptosis	0.028761045466777074
2611	163	Artefact	0.032188491433191246
2612	163	Binuclear	0.016559870372634785
2613	163	Elongated	0.029108025021958462
2614	163	Grape	0.046706562543952064
2615	163	Hole	0.009041701086552136
2616	163	Interphase	0.002416835871638526
2617	163	Large	0.0015834121029552665
2618	163	Metaphase	0.0
2619	163	MetaphaseAlignment	0.0003608918943036814
2620	163	OutOfFocus	0.005544292411071858
2621	163	Polylobed	0.05908047489223466
2622	163	Prometaphase	0.0067771059481935465
2623	163	SmallIrregular	0.03756622169551579
2624	164	ADCCM	0.0036019846699342517
2625	164	Anaphase	0.0
2626	164	Apoptosis	0.04208220050106465
2627	164	Artefact	0.045395272517026956
2628	164	Binuclear	0.0222385811619551
2629	164	Elongated	0.013397295512630723
2630	164	Grape	0.032966324454832455
2631	164	Hole	0.0
2632	164	Interphase	0.0005012061301977363
2633	164	Large	0.01775936221000268
2634	164	Metaphase	0.0
2635	164	MetaphaseAlignment	1.6772420038862937e-07
2636	164	OutOfFocus	0.0
2637	164	Polylobed	0.081477007811914
2638	164	Prometaphase	0.012511260235808874
2639	164	SmallIrregular	0.05726874185492707
2640	165	ADCCM	4.0788237987439366e-08
2641	165	Anaphase	0.0
2642	165	Apoptosis	2.487922934954305e-08
2643	165	Artefact	0.007234329021550603
2644	165	Binuclear	0.02276532079659307
2645	165	Elongated	0.0
2646	165	Grape	0.023946031907903856
2647	165	Hole	0.0
2648	165	Interphase	0.007666240603929563
2649	165	Large	0.0
2650	165	Metaphase	0.0
2651	165	MetaphaseAlignment	0.001746858095104683
2652	165	OutOfFocus	0.0
2653	165	Polylobed	0.03833262209863943
2654	165	Prometaphase	0.0
2655	165	SmallIrregular	0.0011221243237654911
2656	166	ADCCM	1.161372505048417e-07
2657	166	Anaphase	0.002722032986941663
2658	166	Apoptosis	0.05830515523522387
2659	166	Artefact	0.015000549432562118
2660	166	Binuclear	0.09648258870335426
2661	166	Elongated	0.0
2662	166	Grape	0.04001365992216037
2663	166	Hole	0.0
2664	166	Interphase	0.026568072918530663
2665	166	Large	0.005642377437957616
2666	166	Metaphase	0.014164575689522887
2667	166	MetaphaseAlignment	0.027257517151996223
2668	166	OutOfFocus	0.0
2669	166	Polylobed	0.0
2670	166	Prometaphase	0.015748323557223935
2671	166	SmallIrregular	0.017628610502402785
2672	167	ADCCM	0.02988919390879509
2673	167	Anaphase	0.00024828831327896813
2674	167	Apoptosis	0.027059544789265883
2675	167	Artefact	0.04634506522244909
2676	167	Binuclear	0.019159102309259258
2677	167	Elongated	0.0
2678	167	Grape	0.061462344061438086
2679	167	Hole	0.0014534568935719702
2680	167	Interphase	0.014098875035207303
2681	167	Large	0.0
2682	167	Metaphase	0.0
2683	167	MetaphaseAlignment	0.06346611290954092
2684	167	OutOfFocus	0.0
2685	167	Polylobed	0.057625132410589884
2686	167	Prometaphase	0.007793302939988921
2687	167	SmallIrregular	0.011120819121507591
2688	168	ADCCM	0.008210774326758577
2689	168	Anaphase	0.016828038889219066
2690	168	Apoptosis	0.0
2691	168	Artefact	0.0
2692	168	Binuclear	0.009807661961550055
2693	168	Elongated	0.0
2694	168	Grape	0.0
2695	168	Hole	0.005590031760658079
2696	168	Interphase	0.0
2697	168	Large	0.005675312045276668
2698	168	Metaphase	0.0
2699	168	MetaphaseAlignment	0.03589851057286093
2700	168	OutOfFocus	0.0
2701	168	Polylobed	0.002974886158022251
2702	168	Prometaphase	0.009831490504115735
2703	168	SmallIrregular	0.0
2704	169	ADCCM	0.026539689887715507
2705	169	Anaphase	0.010067527023421395
2706	169	Apoptosis	0.028634201285126757
2707	169	Artefact	0.05408244199521098
2708	169	Binuclear	0.03743150540188375
2709	169	Elongated	0.01880343546486701
2710	169	Grape	0.0007318061672434595
2711	169	Hole	0.032410925006393296
2712	169	Interphase	0.0
2713	169	Large	0.023816749548932693
2714	169	Metaphase	0.0
2715	169	MetaphaseAlignment	0.007655247067161637
2716	169	OutOfFocus	0.08289658187112928
2717	169	Polylobed	0.028156854418025075
2718	169	Prometaphase	0.03352573836421269
2719	169	SmallIrregular	0.0295886799265643
2720	170	ADCCM	0.0021451446862678
2721	170	Anaphase	0.0
2722	170	Apoptosis	0.01616302325028798
2723	170	Artefact	0.007687168261468099
2724	170	Binuclear	0.05927240082553445
2725	170	Elongated	0.024040625070426088
2726	170	Grape	0.0
2727	170	Hole	0.022786535971272323
2728	170	Interphase	0.013652074901560663
2729	170	Large	0.012783636696856672
2730	170	Metaphase	0.0
2731	170	MetaphaseAlignment	0.0
2732	170	OutOfFocus	0.010585196353254557
2733	170	Polylobed	0.010822165877861096
2734	170	Prometaphase	0.028706315819928344
2735	170	SmallIrregular	0.0003335810802889472
2736	171	ADCCM	3.0705123519613087e-07
2737	171	Anaphase	0.0017781028070345426
2738	171	Apoptosis	9.966133702116645e-08
2739	171	Artefact	0.03511321654807362
2740	171	Binuclear	0.05319452883692363
2741	171	Elongated	0.018450963184780123
2742	171	Grape	0.0
2743	171	Hole	0.031122923516182673
2744	171	Interphase	0.014242204442226097
2745	171	Large	0.0
2746	171	Metaphase	0.057099707051597566
2747	171	MetaphaseAlignment	1.2403092212613804e-07
2748	171	OutOfFocus	0.013309034482938202
2749	171	Polylobed	0.0
2750	171	Prometaphase	0.033572007901485644
2751	171	SmallIrregular	0.023832049141966676
2752	172	ADCCM	5.214117303951733e-08
2753	172	Anaphase	0.003403245864403241
2754	172	Apoptosis	0.02016158010004371
2755	172	Artefact	0.01583769355090126
2756	172	Binuclear	0.0
2757	172	Elongated	0.013236372592015579
2758	172	Grape	0.061437610297816345
2759	172	Hole	0.026487120961072017
2760	172	Interphase	0.004548864720070224
2761	172	Large	0.0
2762	172	Metaphase	0.001968338357521887
2763	172	MetaphaseAlignment	9.772169877999988e-08
2764	172	OutOfFocus	0.0023621231918539124
2765	172	Polylobed	0.051525459870504
2766	172	Prometaphase	0.0
2767	172	SmallIrregular	0.0
2768	173	ADCCM	6.18946141918684e-08
2769	173	Anaphase	0.016994235606012358
2770	173	Apoptosis	0.0006836661999623969
2771	173	Artefact	0.013387017186000428
2772	173	Binuclear	0.020460805540764886
2773	173	Elongated	0.008727689644188352
2774	173	Grape	0.02238432855241721
2775	173	Hole	0.0
2776	173	Interphase	0.06737165639820576
2777	173	Large	0.017996446465216136
2778	173	Metaphase	0.0
2779	173	MetaphaseAlignment	3.97235389779102e-08
2780	173	OutOfFocus	0.0011655426418854743
2781	173	Polylobed	0.06473530948955808
2782	173	Prometaphase	0.025949477659076545
2783	173	SmallIrregular	0.029366596849635915
2784	174	ADCCM	0.016267039885464393
2785	174	Anaphase	0.017320197928011063
2786	174	Apoptosis	0.050471749867143936
2787	174	Artefact	0.02748435795003198
2788	174	Binuclear	0.09164408304809853
2789	174	Elongated	0.024163218830656277
2790	174	Grape	0.011917468526812497
2791	174	Hole	0.0
2792	174	Interphase	0.014435911464061275
2793	174	Large	0.010714405785066767
2794	174	Metaphase	0.0038529254718799033
2795	174	MetaphaseAlignment	0.02470413767809412
2796	174	OutOfFocus	0.01138084817022984
2797	174	Polylobed	0.06675787525081793
2798	174	Prometaphase	0.0
2799	174	SmallIrregular	0.01604534526707036
2800	175	ADCCM	0.020192953195023924
2801	175	Anaphase	0.007336826133473678
2802	175	Apoptosis	0.0011590617194808892
2803	175	Artefact	0.058825066119160184
2804	175	Binuclear	0.0026280761155440223
2805	175	Elongated	0.048893965866659325
2806	175	Grape	0.005817329920149245
